hour,day,month,year,num_transactions,avg_gas_price,avg_gas
22,3,6,2017,6408,22206545283.186291,168395.44897003769
23,3,6,2017,6377,22352452886.23732,157707.94495844425
0,4,6,2017,5607,21480036105.386917,166631.68200463708
1,4,6,2017,6829,21673202973.445515,158484.97832772011
2,4,6,2017,6601,21784773917.686447,168050.94137251927
3,4,6,2017,6924,21861401298.67244,178896.99061236274
4,4,6,2017,6079,21938266378.343075,165025.13291659762
5,4,6,2017,5729,21202518674.938103,168399.13056379854
6,4,6,2017,11460,22610783893.529594,132150.62486910951
7,4,6,2017,10406,22294802108.400269,228393.96617336175
8,4,6,2017,7283,24168107826.136105,220643.91171220673
9,4,6,2017,6114,23567553775.017731,158492.97137716677
10,4,6,2017,6633,23882367357.443596,143612.92808683845
11,4,6,2017,6196,23621812341.991268,162462.06746287987
12,4,6,2017,6156,23810249864.730461,166695.26120857644
13,4,6,2017,8681,23810503885.009682,135724.8881465272
14,4,6,2017,8897,24364285196.767159,146703.04653253875
15,4,6,2017,6607,31900293884.639053,181231.87013773332
16,4,6,2017,10928,26071875480.039963,158571.4288067343
17,4,6,2017,8761,25118820508.158943,149668.27553932185
18,4,6,2017,8332,24070204928.606064,134443.8958233319
19,4,6,2017,8968,23185995280.833038,122088.58965209649
20,4,6,2017,7691,22992720935.889191,114287.60785333478
21,4,6,2017,6719,22521469952.014297,141902.760529841
22,4,6,2017,6359,22315460236.360596,141445.22865230395
23,4,6,2017,6176,22019963381.574127,130848.60314119152
0,5,6,2017,6543,22253670778.402973,147395.90753477017
1,5,6,2017,6742,22489638398.088161,131417.61791753172
2,5,6,2017,8383,22017424138.973827,134622.99236550168
3,5,6,2017,8296,24716122678.738724,168673.44961427178
4,5,6,2017,7379,24987574686.785381,139182.13118308692
5,5,6,2017,6900,22569181934.505089,128910.28304347802
6,5,6,2017,6033,21977931392.758305,155294.7936350074
7,5,6,2017,14521,22633796280.202698,113078.73555540266
8,5,6,2017,7048,23247811413.584667,151951.53022133859
9,5,6,2017,7360,25468728963.36861,170576.39565217384
10,5,6,2017,6540,23859785736.065968,136318.85779816509
11,5,6,2017,7125,22986376154.610313,147056.07789473719
12,5,6,2017,8757,21115555987.299583,118491.37455749708
13,5,6,2017,8830,22587779407.062172,120797.90804076992
14,5,6,2017,7509,23730617842.872974,129757.31602077514
15,5,6,2017,7972,22951976219.756157,125099.11929252377
16,5,6,2017,7834,23051914708.075527,155390.91830482462
17,5,6,2017,7193,22115676098.44474,132737.53732795772
18,5,6,2017,7458,22031181536.583298,132808.14548136247
19,5,6,2017,8096,22233493566.06245,125078.91736660046
20,5,6,2017,8458,23135179374.487133,165878.4004492781
21,5,6,2017,7486,23755702358.461502,157355.77718407675
22,5,6,2017,8282,22214683381.579716,142697.33590920057
23,5,6,2017,9560,21863031415.851456,128235.0978033471
0,6,6,2017,8203,22255694896.739994,133122.79434353282
1,6,6,2017,8786,22527153768.589706,176935.47632597285
2,6,6,2017,9475,22139622060.843613,112326.79905013158
3,6,6,2017,8325,22426662579.171093,123230.23027027013
4,6,6,2017,7689,23686948443.684,120760.06203667569
5,6,6,2017,7244,22011755582.221027,134713.72584207577
6,6,6,2017,13367,24104763434.706615,121872.52292960302
7,6,6,2017,8523,24183981812.389988,120816.87985451134
8,6,6,2017,6767,23482740679.03685,154084.98995123361
9,6,6,2017,6468,23628299080.685875,132249.4808286948
10,6,6,2017,6428,23767357286.963577,136533.55693839461
11,6,6,2017,6787,23642894154.091263,141554.87741270126
12,6,6,2017,8233,24000697833.64397,148452.20745779161
13,6,6,2017,8279,24249070499.7379,150888.25534484844
14,6,6,2017,9150,24703338387.808098,143395.91245901652
15,6,6,2017,9012,24346210673.876957,124833.81147359096
16,6,6,2017,9058,24469804490.172646,164576.56049900615
17,6,6,2017,8248,23616309740.065632,127173.63130455885
18,6,6,2017,8268,24492450635.97897,146262.85716013535
19,6,6,2017,8169,23454269740.205944,156567.14506059518
20,6,6,2017,8571,23068429663.066761,137401.73958697906
21,6,6,2017,9879,23389654188.743927,123914.24293956882
22,6,6,2017,6707,23238923315.34605,140151.42135082744
23,6,6,2017,8887,23551594574.158844,102847.85979520633
0,7,6,2017,8266,23859504486.210182,132516.77135252839
1,7,6,2017,7763,23249657826.497772,124770.21228906383
2,7,6,2017,7344,23678764111.04422,128036.33700980403
3,7,6,2017,9151,23879599187.743225,121798.06512949409
4,7,6,2017,7313,23346185590.940861,126205.58566935585
5,7,6,2017,6641,23245953315.6327,129624.18702002717
6,7,6,2017,14062,23411302955.934269,111478.02723652322
7,7,6,2017,8492,24540305277.602856,131860.50388601015
8,7,6,2017,8282,24839058162.869678,154118.56423569185
9,7,6,2017,7588,24417418661.747429,165036.75487611955
10,7,6,2017,7794,23985119788.25613,150500.24852450605
11,7,6,2017,7187,23842885794.65918,150386.50647001521
12,7,6,2017,8286,24228180461.399822,146153.11392710591
13,7,6,2017,8165,24084611652.35524,145168.26907532121
14,7,6,2017,8730,23589810894.256313,142999.95475372291
15,7,6,2017,9411,23568526274.383698,126936.59302943356
16,7,6,2017,8993,24102736743.303158,130701.3768486599
17,7,6,2017,8631,23363822259.502129,149051.48337388437
18,7,6,2017,9022,23280413163.248837,163889.82265572992
19,7,6,2017,9128,23703678498.519638,153513.53297546066
20,7,6,2017,8187,22945319068.990429,130547.10565530724
21,7,6,2017,8187,22415746760.067596,126676.93367533882
22,7,6,2017,11497,21693002937.081734,109751.88797077512
23,7,6,2017,9060,22893129841.320114,137558.86832229586
0,8,6,2017,7474,21899918361.096142,134383.82419052726
1,8,6,2017,8291,21499384507.823334,129521.83644916171
2,8,6,2017,7191,21974635186.333118,138802.83076067275
3,8,6,2017,7885,21722855840.106804,207413.78566899238
4,8,6,2017,7987,22145007034.975479,216854.14961812904
5,8,6,2017,6685,22319300634.687252,146172.51877337339
6,8,6,2017,14457,22986718289.420887,117050.36584353578
7,8,6,2017,9305,24370577056.73756,118415.31929070398
8,8,6,2017,7133,24154516500.584606,156090.34557689575
9,8,6,2017,6911,23792378888.308922,136556.41267544485
10,8,6,2017,6452,24342898342.407909,143491.82873527566
11,8,6,2017,7223,24201067034.010197,142849.77308597503
12,8,6,2017,7554,24693256115.166553,177222.52846174213
13,8,6,2017,7466,24249091731.560242,167817.93771765361
14,8,6,2017,7251,28009229525.992092,141204.99296648754
15,8,6,2017,7597,23655396895.048244,144442.6659207585
16,8,6,2017,7706,23912284913.194675,140200.26641578038
17,8,6,2017,7456,24032824633.510994,133534.97304184534
18,8,6,2017,7423,23292444336.339172,135983.50815034384
19,8,6,2017,8049,22953682534.296989,145535.61746800868
20,8,6,2017,7918,23032661927.574276,144278.40452134365
21,8,6,2017,6991,24875064892.691936,143300.67286511196
22,8,6,2017,7218,25417141060.451748,132528.58381823241
23,8,6,2017,8077,23301915814.618534,111345.76488795354
0,9,6,2017,7794,24585775091.194855,143313.06633307663
1,9,6,2017,9214,22532501031.243713,123819.27338832199
2,9,6,2017,7947,22354296484.162518,143904.04832012061
3,9,6,2017,8472,22449874338.6352,192984.45172332376
4,9,6,2017,7311,22723661863.390957,168603.52359458327
5,9,6,2017,7005,23453604974.595013,151974.19172020006
6,9,6,2017,11438,22680228519.07975,118866.59136212632
7,9,6,2017,11768,22659946278.180363,134699.80183548597
8,9,6,2017,7335,23411089987.452862,142567.55732787988
9,9,6,2017,8362,22282423738.046322,120889.09626883524
10,9,6,2017,6528,22800920985.360703,158493.28737745076
11,9,6,2017,7457,21892512532.362469,135471.97881185467
12,9,6,2017,8102,22975508740.112606,133360.66872377205
13,9,6,2017,10070,21777148765.869198,140926.97159880903
14,9,6,2017,9604,22354104352.030273,135166.74875052008
15,9,6,2017,11925,22339503501.364128,121955.42163522013
16,9,6,2017,11137,23167000926.869415,155661.32504265039
17,9,6,2017,11945,21853187328.39537,125648.41213897042
18,9,6,2017,8354,21876784013.893635,148272.47809432592
19,9,6,2017,7757,21832045813.523964,131732.56929225227
20,9,6,2017,7757,21984992467.759773,146509.8498130716
21,9,6,2017,11482,22157499737.932404,118266.99216164413
22,9,6,2017,8746,22649237850.371494,137251.54562085529
23,9,6,2017,8321,22333602037.119682,126591.36065376741
0,10,6,2017,7842,22609635978.533997,142223.44912012276
1,10,6,2017,7347,22118512375.125732,146657.26391724523
2,10,6,2017,6998,22430169150.068939,149157.24578451007
3,10,6,2017,7136,22118318174.849445,137292.93890134542
4,10,6,2017,6995,22646365817.975479,118115.3909935666
5,10,6,2017,6911,22075721798.102413,113677.92533642022
6,10,6,2017,10333,21939201168.599503,106614.31723604054
7,10,6,2017,13500,21752607954.897327,114411.48733333341
8,10,6,2017,7566,23150719380.753094,137083.59688078234
9,10,6,2017,6691,22578673539.575878,132125.13630249587
10,10,6,2017,7671,22635476204.506519,138079.85425628966
11,10,6,2017,7775,22474353690.545551,121126.05131832737
12,10,6,2017,7099,22408748941.335209,145122.53782222822
13,10,6,2017,8118,22666697809.181194,134661.17455038158
14,10,6,2017,8486,22686772411.346306,197835.44308272444
15,10,6,2017,9301,22364093377.772255,173408.30147295972
16,10,6,2017,10658,22430400533.980476,109792.44013886256
17,10,6,2017,12089,22932614536.153931,102727.46538175218
18,10,6,2017,11192,22212192391.940948,112932.93504288838
19,10,6,2017,12484,22172721197.66827,106954.07649791682
20,10,6,2017,8963,22012327067.694618,120934.78266205512
21,10,6,2017,8623,22173422577.207481,115686.75565348475
22,10,6,2017,8994,22518919010.930054,133317.14887702916
23,10,6,2017,10584,23336886650.159374,125546.20606575956
0,11,6,2017,9755,22947907306.481892,127116.64151717063
1,11,6,2017,9914,23134300645.638203,173479.76225539675
2,11,6,2017,9845,23353369751.745743,119191.00924327041
3,11,6,2017,8053,23580572074.832142,138643.1912330807
4,11,6,2017,9198,23240644693.957275,112433.79365079341
5,11,6,2017,8534,22543017525.791882,116291.35118350113
6,11,6,2017,8845,22946719303.16785,128471.54109666479
7,11,6,2017,13133,23727725790.09758,122586.11718571566
8,11,6,2017,15161,24083966257.0248,112008.1677329993
9,11,6,2017,9634,23555838049.191261,119718.12819182071
10,11,6,2017,9007,24072949659.48991,135874.24303319596
11,11,6,2017,9219,24084901757.532139,127327.57348953254
12,11,6,2017,10108,24276610498.610912,128879.06450336383
13,11,6,2017,10066,24397433899.667595,114719.4007550166
14,11,6,2017,9390,24334431294.846912,138094.33865814705
15,11,6,2017,9498,23762934461.89806,123889.49147188853
16,11,6,2017,10998,24518802466.968414,114019.51100200022
17,11,6,2017,9270,23400767215.137375,130889.18349514532
18,11,6,2017,9242,23886909261.317554,119979.68599870152
19,11,6,2017,10404,23838678973.576675,154474.52700884262
20,11,6,2017,12885,24778801333.522343,172953.25075669409
21,11,6,2017,11008,25110762346.64814,192349.23337572665
22,11,6,2017,9024,24543104900.715332,192310.89904698523
23,11,6,2017,8299,23106019779.547924,107028.28461260405
0,12,6,2017,8221,23314745447.898685,110551.51526578286
1,12,6,2017,9887,23373631065.308315,108505.32618590078
2,12,6,2017,10076,23472753374.278957,113315.30567685609
3,12,6,2017,9974,23527423379.084,121877.93854020411
4,12,6,2017,13345,22729886355.227146,93093.231022854918
5,12,6,2017,10168,23271834514.414867,104380.74262391827
6,12,6,2017,10358,24486356880.112553,115122.31367059248
7,12,6,2017,9977,25163153535.943863,113555.47278741098
8,12,6,2017,12747,24913745485.84272,120088.40597787678
9,12,6,2017,12240,25831601621.167336,130399.3548202614
10,12,6,2017,15029,25521936535.836586,110232.72493179886
11,12,6,2017,16306,26566413299.884468,162004.72408929188
12,12,6,2017,17896,26438090200.524353,107445.38852257498
13,12,6,2017,16152,27586795281.314358,106884.19824170393
14,12,6,2017,13858,51389330132.595436,106892.44970414184
15,12,6,2017,15609,47785526382.126938,131260.13127042065
16,12,6,2017,15838,45118129310.919235,108692.59900239938
17,12,6,2017,13421,41804423463.358444,152706.80329334579
18,12,6,2017,10292,51871405975.365639,142129.18315196244
19,12,6,2017,10315,26322452485.837482,140419.35191468717
20,12,6,2017,12148,24845945587.352634,131134.35882449793
21,12,6,2017,9196,26123779616.380165,138494.05382775134
22,12,6,2017,10822,26699798223.491,122983.96821289969
23,12,6,2017,9066,24811059864.130939,113499.3494374588
0,13,6,2017,10278,25463827832.143967,123138.42206654984
1,13,6,2017,10214,25320427434.799175,113279.22469159956
2,13,6,2017,12085,35195979016.86879,184352.30318576779
3,13,6,2017,13541,24818496068.462887,224257.24163651123
4,13,6,2017,13672,25087702300.529568,121572.98617612662
5,13,6,2017,11009,24388909940.447861,106922.40648560254
6,13,6,2017,10188,24633171945.84602,108230.01168040821
7,13,6,2017,12999,35149331085.568031,106610.32933302574
8,13,6,2017,13436,24356596337.106636,111661.38009824383
9,13,6,2017,13538,23955912352.747768,103963.28741320697
10,13,6,2017,12075,24240933693.3847,114521.33291925534
11,13,6,2017,8644,23685503786.981045,125437.090351689
12,13,6,2017,9421,25310775009.520046,126722.09659271826
13,13,6,2017,9148,23033772260.962566,129087.37199387846
14,13,6,2017,9989,23716325922.926575,119266.93252577854
15,13,6,2017,13552,24538415211.16787,122048.52080873685
16,13,6,2017,14735,23250275594.986397,133631.19246691576
17,13,6,2017,11860,23049825864.547924,130436.09856661018
18,13,6,2017,11423,23033887814.803104,121384.6430885055
19,13,6,2017,11805,23042530013.734753,114456.96941973697
20,13,6,2017,11873,23047783634.415276,122104.49035627033
21,13,6,2017,11607,23236883555.399094,131886.58602567366
22,13,6,2017,10247,22389425311.82489,133828.19244656956
23,13,6,2017,12715,22164069901.872818,117519.53668894968
0,14,6,2017,9081,22490440678.387768,128736.75982821254
1,14,6,2017,10038,22481333413.933147,115821.64933253659
2,14,6,2017,11337,22491005147.871647,117973.32283672951
3,14,6,2017,9171,22726373302.090313,123573.69654345249
4,14,6,2017,10302,22089651309.640488,109554.2161716168
5,14,6,2017,8733,22586135143.0194,132949.81335165462
6,14,6,2017,8809,22907544329.464523,136598.36735157215
7,14,6,2017,9733,24294043276.55537,126943.54320353466
8,14,6,2017,10309,22927013772.610474,114629.40527694234
9,14,6,2017,14749,22676870747.830109,111508.45894636902
10,14,6,2017,12610,24202291779.294605,122012.9589214911
11,14,6,2017,8311,23988745784.501091,131246.82866081118
12,14,6,2017,8677,24012141211.153748,135937.57589028397
13,14,6,2017,10201,23073023454.684071,125935.66669934323
14,14,6,2017,10357,23364964294.681767,132972.16336777076
15,14,6,2017,11985,23005151938.144112,125260.41894034226
16,14,6,2017,11859,22694822413.111507,117596.05481069241
17,14,6,2017,11035,22531759457.814022,108978.185953784
18,14,6,2017,10976,22198720983.958298,117311.05830903843
19,14,6,2017,10818,21640845624.360447,111298.54279903862
20,14,6,2017,10262,22247515254.368088,124865.30052621319
21,14,6,2017,9677,22716431418.377617,133094.35000516684
22,14,6,2017,11997,22395996999.296165,115488.24656164051
23,14,6,2017,9383,22064239653.708305,119697.30075668747
0,15,6,2017,11655,22689323089.69212,99453.875504075491
1,15,6,2017,9865,23455465585.477142,103786.93106943737
2,15,6,2017,11777,22197473180.660049,118975.72930287781
3,15,6,2017,12767,22746656077.932648,109108.35771911991
4,15,6,2017,11150,23183785926.395672,120959.11174887928
5,15,6,2017,12427,22801235062.53841,111913.98342319143
6,15,6,2017,14848,24871734112.783985,99353.422211745856
7,15,6,2017,10591,23722741860.4805,107987.96128788606
8,15,6,2017,9558,23884181543.198433,113443.91881146653
9,15,6,2017,7694,24714905682.553234,117254.37028853651
10,15,6,2017,8260,24582946880.258476,117810.63849878944
11,15,6,2017,9674,23642067975.647243,122963.53617945018
12,15,6,2017,10892,23425706923.470444,113644.36724201259
13,15,6,2017,10401,23502502249.313641,109648.33775598531
14,15,6,2017,10353,23803169262.248238,120830.04790881899
15,15,6,2017,9087,22793643141.053509,123777.94838780641
16,15,6,2017,11344,23607618249.632782,110937.04733779971
17,15,6,2017,12950,28980556666.878426,120090.55042471088
18,15,6,2017,12432,22834600243.111382,103986.22611003846
19,15,6,2017,10034,22466306883.540638,132284.78234004366
20,15,6,2017,10902,22216413224.718605,113649.42139057012
21,15,6,2017,12631,22206427087.618786,109675.38263003711
22,15,6,2017,10882,21351687889.775375,107206.45184708702
23,15,6,2017,9443,21608957718.025185,105637.01969713048
0,16,6,2017,9588,22292173698.050503,115265.86201501873
1,16,6,2017,9425,21611454169.265133,109670.77994694999
2,16,6,2017,9303,21554395724.439972,115702.60829839845
3,16,6,2017,9788,21541962913.842278,112734.916734777
4,16,6,2017,9190,21985628234.70306,120389.84820457007
5,16,6,2017,9232,21717105226.991646,199210.78791161141
6,16,6,2017,10556,24013692634.433361,127211.42572944277
7,16,6,2017,15194,23058521184.769154,117265.72081084638
8,16,6,2017,13046,22506065260.963207,129300.2828453166
9,16,6,2017,9313,22034900327.0333,125555.88746912901
10,16,6,2017,10248,22143038381.884304,108705.84640905565
11,16,6,2017,10643,22140978344.4602,111238.73240627632
12,16,6,2017,10651,22874523953.772289,115515.19378462069
13,16,6,2017,10139,23356966194.556595,123532.63339579852
14,16,6,2017,11746,22147606234.669037,117266.22943980957
15,16,6,2017,10524,21807152471.630466,117983.78382744225
16,16,6,2017,12300,23843908384.234055,122831.93829268307
17,16,6,2017,9905,20989054853.458515,119650.62009086311
18,16,6,2017,9650,21289037428.840508,122815.33419689101
19,16,6,2017,9932,21287989506.12532,112741.11820378569
20,16,6,2017,9732,20897207905.033653,121985.08179202663
21,16,6,2017,9046,21860408654.520458,147047.7868671235
22,16,6,2017,8960,20349581799.498898,134365.45535714278
23,16,6,2017,9892,21092008156.013035,103936.45289122497
0,17,6,2017,10257,20936525346.011707,105270.03977771298
1,17,6,2017,8306,21173201164.239098,117002.60402118934
2,17,6,2017,8954,20588900628.482243,137657.089010498
3,17,6,2017,10632,20513555420.007561,116619.78357787804
4,17,6,2017,10491,20426663589.408531,124855.61776761078
5,17,6,2017,12624,20272398417.087887,120352.74310836458
6,17,6,2017,9774,20717305767.443211,118000.58972784948
7,17,6,2017,13519,21477891090.228359,119463.90376507159
8,17,6,2017,11615,21561600351.196728,119060.69883771028
9,17,6,2017,9336,20999520853.424221,119640.77452870623
10,17,6,2017,11239,19563634086.878418,107540.04591155794
11,17,6,2017,9366,20026610854.493954,117654.07036087984
12,17,6,2017,7651,20962053745.200226,117465.6298523069
13,17,6,2017,8455,19956071648.306843,127134.82732111198
14,17,6,2017,8018,20363710256.427711,118527.9680718387
15,17,6,2017,9759,19952845105.593269,118956.53130443671
16,17,6,2017,9955,20825886630.994003,112376.05042692141
17,17,6,2017,12992,21848710380.081295,109324.88084975388
18,17,6,2017,9725,26408637482.722561,126990.59681233927
19,17,6,2017,10020,22246476972.638058,134971.00449101746
20,17,6,2017,9822,19596481827.299759,115208.38413764999
21,17,6,2017,9063,20415575712.306602,124805.39324726892
22,17,6,2017,10772,20344376399.000923,110934.30774229487
23,17,6,2017,9677,21000193725.67281,121482.36808928382
0,18,6,2017,9764,19981569840.009018,126937.72337156914
1,18,6,2017,7679,20091989014.932281,128780.31228024457
2,18,6,2017,8622,19842955073.440655,123532.28288100244
3,18,6,2017,10015,20773884803.420574,134982.70963554643
4,18,6,2017,9165,20349296093.959728,114319.57959629025
5,18,6,2017,14863,19790986429.7538,104009.84047635124
6,18,6,2017,10604,21118867769.886276,112812.3410976989
7,18,6,2017,13478,20852644062.007298,113535.16567740017
8,18,6,2017,12049,21686339472.554592,115960.10448999946
9,18,6,2017,9776,21277443331.459846,136176.51217266769
10,18,6,2017,9672,20850719480.712715,121390.84315550029
11,18,6,2017,8219,21153652342.983265,121614.28275945957
12,18,6,2017,9032,20670258980.128693,130735.81366253267
13,18,6,2017,11190,24557140406.22308,135660.12546916876
14,18,6,2017,10147,21988262944.10334,165499.83689760571
15,18,6,2017,10559,22411921565.756996,160085.6980774703
16,18,6,2017,7989,20946870357.71183,128741.86293653736
17,18,6,2017,8772,19774590530.403435,128484.37266301879
18,18,6,2017,9514,19838041841.466282,126150.31616565095
19,18,6,2017,8203,19722789783.579403,131331.67292453986
20,18,6,2017,8887,20644748811.784279,143804.12006301311
21,18,6,2017,8835,20587175044.436291,167411.93265421607
22,18,6,2017,15158,11748759415.570963,102672.75821348434
23,18,6,2017,13765,10845503691.056595,88788.019251725578
0,19,6,2017,9706,17764312246.352551,168164.56490830425
1,19,6,2017,9713,19953457527.708466,132210.73715638838
2,19,6,2017,10541,21213272648.317616,124019.2014989094
3,19,6,2017,13969,21231632382.275406,115311.29264800684
4,19,6,2017,13959,24665013047.614277,111917.92442152
5,19,6,2017,12245,23219799371.145382,118166.76643527963
6,19,6,2017,11570,20879963118.290615,125657.01045808117
7,19,6,2017,13772,20849827188.13723,127926.73467905917
8,19,6,2017,11285,21799265906.316269,120132.29906956198
9,19,6,2017,10564,20989234248.317097,122012.3008330173
10,19,6,2017,9989,20055027441.078915,130612.05025528061
11,19,6,2017,8758,20582237015.684433,137203.29435944316
12,19,6,2017,10027,21124679242.75227,124110.46514411097
13,19,6,2017,11413,21469019945.229534,122423.60974327489
14,19,6,2017,11931,21047005921.523129,121357.72164948483
15,19,6,2017,11994,20873519309.1049,126297.84725696215
16,19,6,2017,10731,21267080810.141132,124761.84092815201
17,19,6,2017,13379,20425137562.569328,124640.69945436863
18,19,6,2017,13017,20744076889.384426,131308.23069831717
19,19,6,2017,13273,20990159479.842846,124755.22150229775
20,19,6,2017,15847,20796036767.135315,131925.5323405065
21,19,6,2017,14555,21164898212.638275,139394.00913775235
22,19,6,2017,12466,20561158111.699265,114887.27683298565
23,19,6,2017,11505,20126780061.801483,126204.33029117809
0,20,6,2017,11190,20552056350.328274,117345.93404825739
1,20,6,2017,12438,20755760282.965557,112614.24521627298
2,20,6,2017,14603,21162291527.304432,114099.4598370193
3,20,6,2017,12536,21603687229.574989,111698.31206126358
4,20,6,2017,14893,33503627656.254749,111452.38273014172
5,20,6,2017,15444,22354846110.138309,114899.72746697717
6,20,6,2017,16099,22323644347.647335,89055.55394745036
7,20,6,2017,16321,22644345380.235329,129713.53520004895
8,20,6,2017,18533,25467041456.848938,109789.81746074566
9,20,6,2017,14702,26243898837.875134,121704.91538566205
10,20,6,2017,13499,24985156450.735157,120399.36580487421
11,20,6,2017,15480,25135913050.911919,125778.70400516785
12,20,6,2017,17447,26762006506.519451,128196.33564509616
13,20,6,2017,16827,30938041823.069275,117570.27848101292
14,20,6,2017,13394,35218060495.696526,95663.909810363039
15,20,6,2017,12635,51453999934.202408,101038.34736842115
16,20,6,2017,10496,72148559011.045288,94264.54068216453
17,20,6,2017,9055,64878912018.061043,105966.66869133116
18,20,6,2017,10568,58657854843.154678,132705.76088190757
19,20,6,2017,9800,66320546743.300087,130171.8240816326
20,20,6,2017,8974,58805626483.894539,146246.73980387725
21,20,6,2017,8680,73652992987.682449,115467.1156682029
22,20,6,2017,8008,57298775485.678452,130407.5294705291
23,20,6,2017,6866,59557202687.326668,162223.43882901265
0,21,6,2017,7244,60503746954.324524,146185.99364991763
1,21,6,2017,6867,72484954218.950745,159681.88087956831
2,21,6,2017,6611,56214245453.3782,170220.99833610706
3,21,6,2017,6331,60890978093.314278,158396.09887853419
4,21,6,2017,8984,51840800953.472786,126995.92486642912
5,21,6,2017,10874,145206521933.48285,92524.698363067873
6,21,6,2017,10502,49624898366.318375,109676.13387926102
7,21,6,2017,10564,44069367357.872757,95762.9310867097
8,21,6,2017,8229,53866204726.375244,132181.93535058945
9,21,6,2017,8211,50515656391.460587,128469.6669102429
10,21,6,2017,8797,55228883874.046837,135418.91633511405
11,21,6,2017,10209,54886696446.732674,149990.93613478367
12,21,6,2017,7115,55416540278.1841,147324.56669009133
13,21,6,2017,8083,55156361604.298759,143480.31535321017
14,21,6,2017,9860,52995340617.026634,112965.39929006067
15,21,6,2017,9230,60970954651.024879,139099.0347778982
16,21,6,2017,9143,56633738899.398605,129253.82401837455
17,21,6,2017,10230,51925950173.391724,116863.64125122213
18,21,6,2017,9599,49190948172.244713,111863.21950203119
19,21,6,2017,10055,51758971474.188271,105894.29050223723
20,21,6,2017,12805,50633301770.527031,100116.59687622011
21,21,6,2017,13006,50757577299.658768,117556.17730278299
22,21,6,2017,9749,52981021124.6933,130473.32311006254
23,21,6,2017,8991,52530421393.684029,134287.61850739628
0,22,6,2017,9654,52543904686.48735,130559.87538843989
1,22,6,2017,8555,52481857237.290947,158937.32051431888
2,22,6,2017,9815,57869408897.786736,161004.67600611306
3,22,6,2017,9479,50244508857.190964,141089.59246755936
4,22,6,2017,9876,52235481449.175354,167068.39631429745
5,22,6,2017,12689,55067221894.060974,144047.55567814625
6,22,6,2017,12712,53772291925.015465,151428.98395217169
7,22,6,2017,11637,50650700251.069809,135486.97490762212
8,22,6,2017,10318,48203550776.968788,127464.28745880994
9,22,6,2017,9645,36160077378.789314,131074.9397615348
10,22,6,2017,11319,32123964397.403824,122688.25567629658
11,22,6,2017,9527,32642702412.395317,123095.74871418066
12,22,6,2017,11453,40612378175.511345,136117.99676940549
13,22,6,2017,12127,33767297315.22805,128246.1411725895
14,22,6,2017,13941,46801873736.626106,114187.11570188653
15,22,6,2017,11111,43068161855.504494,122343.58869588681
16,22,6,2017,11316,37219182613.538361,133452.58465888997
17,22,6,2017,10534,34910374408.988579,133037.63954813019
18,22,6,2017,16149,34011605158.886036,83890.876834478579
19,22,6,2017,15786,32867407494.557503,95069.863169897566
20,22,6,2017,14303,32958127682.023277,101044.15332447723
21,22,6,2017,14558,31992103994.301785,111581.31693914003
22,22,6,2017,14309,32319307109.048702,107383.48654692857
23,22,6,2017,13412,31684891258.387466,108492.6868475986
0,23,6,2017,12715,32741547833.439491,127164.73220605617
1,23,6,2017,13878,32461027279.867161,108146.60080703272
2,23,6,2017,13587,37357948532.609367,114500.10399646714
3,23,6,2017,10111,32745095024.522663,144542.63336959711
4,23,6,2017,9988,32209473487.254662,115158.83239887841
5,23,6,2017,13823,29207193960.860718,120779.41228387495
6,23,6,2017,12963,34906373260.029182,109806.10923397406
7,23,6,2017,17973,51035917207.79039,128329.1727591387
8,23,6,2017,13637,47636021677.804245,155030.44401261248
9,23,6,2017,10971,50683718992.630348,205175.87740406542
10,23,6,2017,11892,46239606840.501915,166638.6477463833
11,23,6,2017,13600,46330711080.367287,162257.00441176453
12,23,6,2017,10935,44696335834.83989,106700.4449016919
13,23,6,2017,10373,42544779988.86132,118957.97560975603
14,23,6,2017,10097,42351357799.092506,116729.18252946441
15,23,6,2017,10440,41420848105.100029,127731.85689655168
16,23,6,2017,9878,41367012018.116745,115017.01559020026
17,23,6,2017,9589,40539155078.247414,110283.22171237884
18,23,6,2017,9941,41371164446.123207,104008.70365154381
19,23,6,2017,10291,41977806591.673225,110421.01156350219
20,23,6,2017,8543,40894329660.094055,155526.1939599672
21,23,6,2017,10297,39888009964.754776,169866.06195979432
22,23,6,2017,9095,43701789852.503479,98585.260142935644
23,23,6,2017,11395,46590809427.545845,92352.559894690392
0,24,6,2017,8295,41772198225.145386,110190.30174804118
1,24,6,2017,8190,42200771180.759956,111213.87228327221
2,24,6,2017,9675,50508198526.410667,111132.82832041377
3,24,6,2017,7658,42646826388.051056,129063.97923739882
4,24,6,2017,9633,39129351931.761559,114227.6071836397
5,24,6,2017,7885,38706265434.339684,121703.50615091991
6,24,6,2017,8825,37077909561.188095,114586.2713881018
7,24,6,2017,9115,36802928755.400948,125898.94492594626
8,24,6,2017,9514,34035436523.79509,132362.28799663621
9,24,6,2017,12137,38179387320.147591,105846.4949328496
10,24,6,2017,14125,49407036320.474228,101517.99362831844
11,24,6,2017,17024,48165818212.862167,99383.227384868558
12,24,6,2017,11089,49725595993.085052,121127.77942104773
13,24,6,2017,12172,187695658140.98322,115147.78056194531
14,24,6,2017,16048,52869167978.174789,101447.31661266176
15,24,6,2017,13519,47466638560.404518,113306.75700865425
16,24,6,2017,11117,44769011413.401405,122340.42628406966
