hour,day,month,year,num_transactions,input_value,output_value
10,20,5,2016,102,1298107232182,1308971517922
11,20,5,2016,75,270694091891,279230316401
12,20,5,2016,76,260411356353,270111611478
13,20,5,2016,110,1048931477422,1058243722342
14,20,5,2016,78,1307346985402,1314719179297
15,20,5,2016,72,592350298067,603214583807
16,20,5,2016,65,426196352938,432792526423
17,20,5,2016,57,86651477022,95575711737
18,20,5,2016,69,281363460239,290287694954
19,20,5,2016,79,205775109139,214311333649
20,20,5,2016,90,6469651851819,6480128127354
21,20,5,2016,64,107460842007,116385076722
22,20,5,2016,52,148757657958,158069902878
23,20,5,2016,52,337630818757,343838982037
0,21,5,2016,61,185119504252,194043738967
1,21,5,2016,76,188975020880,199063286210
2,21,5,2016,62,131371275404,139907499914
3,21,5,2016,75,1969265345414,1977801569924
4,21,5,2016,62,463910543252,474386818787
5,21,5,2016,64,869748478764,879060723684
6,21,5,2016,51,276144107681,285068342396
7,21,5,2016,107,1351087313344,1360787568469
8,21,5,2016,103,1339080685707,1347616910217
9,21,5,2016,101,660121016857,668657241367
10,21,5,2016,71,470009762367,478157976672
11,21,5,2016,63,113124520027,122436764947
12,21,5,2016,58,163469202746,170841396641
13,21,5,2016,132,572128096647,581828351772
14,21,5,2016,90,416309604474,424845828984
15,21,5,2016,134,463197133006,472897388131
16,21,5,2016,80,167018531783,175554756293
17,21,5,2016,116,384141224854,393065459569
18,21,5,2016,121,1117438307745,1127138562870
19,21,5,2016,82,326668314795,334428518895
20,21,5,2016,84,436231983523,445932238648
21,21,5,2016,86,244018626428,252942861143
22,21,5,2016,67,407240486941,415000691041
23,21,5,2016,80,415994225395,425306470315
0,22,5,2016,111,367304199405,376228434120
1,22,5,2016,100,731823576226,741911841556
2,22,5,2016,81,159723568023,168259792533
3,22,5,2016,65,310296633736,316504797016
4,22,5,2016,69,392797125856,404049421801
5,22,5,2016,67,294071269927,303383514847
6,22,5,2016,66,413871044582,423183289502
7,22,5,2016,73,253368483151,261128687251
8,22,5,2016,66,240686992123,247283165608
9,22,5,2016,82,277873181326,288737467066
10,22,5,2016,70,633024759548,642725014673
11,22,5,2016,98,299243288884,308943544009
12,22,5,2016,33,8243539067,13675681937
13,22,5,2016,77,134499598513,143035823023
14,22,5,2016,107,232955777127,243432052662
15,22,5,2016,59,34396867683,43321102398
16,22,5,2016,68,276875732493,286187977413
17,22,5,2016,63,66691024620,76003269540
18,22,5,2016,63,285149311001,294073545716
19,22,5,2016,77,580673649877,589985894797
20,22,5,2016,69,389647885855,396244059340
21,22,5,2016,71,46100868607,56577144142
22,22,5,2016,71,78247231232,85231414922
23,22,5,2016,80,114041635988,124129901318
0,23,5,2016,63,237193407192,244177590882
1,23,5,2016,102,315725440944,326589726684
2,23,5,2016,64,88467583408,97779828328
3,23,5,2016,77,64073534690,72997769405
4,23,5,2016,70,60785484670,68545688770
5,23,5,2016,62,22402655592,32878931127
6,23,5,2016,75,49450226850,58762471770
7,23,5,2016,61,59569511599,67717725904
8,23,5,2016,61,84351762597,94440027927
9,23,5,2016,54,217510735334,225658949639
10,23,5,2016,76,204492592471,214580857801
11,23,5,2016,60,241709540136,248305713621
12,23,5,2016,70,517131813240,526444058160
13,23,5,2016,80,160473502195,170173757320
14,23,5,2016,79,336219967635,346696243170
15,23,5,2016,78,517162755957,524922960057
16,23,5,2016,58,220231505354,228379719659
17,23,5,2016,62,436072668969,444608893479
18,23,5,2016,59,162342625832,171654870752
19,23,5,2016,49,209253980088,217014184188
20,23,5,2016,82,287581970720,298446256460
21,23,5,2016,59,153137064579,159733238064
22,23,5,2016,73,85282226881,96534522826
23,23,5,2016,56,223813091556,231185285451
0,24,5,2016,70,95212046307,104136281022
1,24,5,2016,60,144228414247,153928669372
2,24,5,2016,61,357029289473,365953524188
3,24,5,2016,61,66089028542,73073212232
4,24,5,2016,63,186495909865,195420144580
5,24,5,2016,60,210442109851,220530375181
6,24,5,2016,57,168786453301,178098698221
7,24,5,2016,55,124554319907,132702534212
8,24,5,2016,61,356682822419,364055016314
9,24,5,2016,70,695598998724,706075274259
10,24,5,2016,97,558617873111,570258179261
11,24,5,2016,58,431438579384,437258732459
12,24,5,2016,109,1817986125062,1828074390392
13,24,5,2016,66,534290330725,542826555235
14,24,5,2016,67,138555587813,145539771503
15,24,5,2016,88,522121053275,532209318605
16,24,5,2016,81,164278782015,173979037140
17,24,5,2016,63,474086321401,483398566321
18,24,5,2016,83,200882013457,207866197147
19,24,5,2016,79,624058454423,634146719753
20,24,5,2016,86,289553986086,299254241211
21,24,5,2016,61,341889605149,350813839864
22,24,5,2016,56,172508684692,181044909202
23,24,5,2016,57,107435406031,113643569311
0,25,5,2016,77,569740295463,580604581203
1,25,5,2016,59,88296235519,97996490644
2,25,5,2016,76,78326644323,87638889243
3,25,5,2016,76,489768909253,496365082738
4,25,5,2016,72,295782929769,306259205304
5,25,5,2016,68,32422049735,41734294655
6,25,5,2016,39,45223485869,51431649149
7,25,5,2016,58,85246980310,94559225230
8,25,5,2016,58,30224896185,39537141105
9,25,5,2016,62,164656725206,172416929306
10,25,5,2016,55,85568677200,95656942530
11,25,5,2016,68,260883483180,270583738305
12,25,5,2016,68,136527246138,145451480853
13,25,5,2016,56,80986659287,89134873592
14,25,5,2016,73,330968789918,341445065453
15,25,5,2016,82,433383276120,441919500630
16,25,5,2016,73,77602672853,85750887158
17,25,5,2016,67,370073064659,378609289169
18,25,5,2016,85,336181035113,345105269828
19,25,5,2016,94,179721204410,189421459535
20,25,5,2016,62,127480168869,135628383174
21,25,5,2016,91,222186560430,231886815555
22,25,5,2016,58,209106738104,216478931999
23,25,5,2016,73,58309894996,68398160326
0,26,5,2016,35,6286385378,12882558863
1,26,5,2016,53,50495149293,60583414623
2,26,5,2016,63,75006827745,83931062460
3,26,5,2016,73,184146505072,194234770402
4,26,5,2016,51,20956027725,29492252235
5,26,5,2016,57,58372244779,67296479494
6,26,5,2016,52,131712886336,141025131256
7,26,5,2016,47,41065284376,50377529296
8,26,5,2016,53,94525936454,103062160964
9,26,5,2016,43,63361828274,71898052784
10,26,5,2016,43,80165312047,88701536557
11,26,5,2016,63,208157532129,217469777049
12,26,5,2016,58,310276873947,318037078047
13,26,5,2016,52,142330909914,152031165039
14,26,5,2016,62,147350767275,157439032605
15,26,5,2016,69,158349185169,167273419884
16,26,5,2016,48,109390307989,116762501884
17,26,5,2016,53,443933762602,453246007522
18,26,5,2016,63,620170742502,629094977217
19,26,5,2016,61,199062251693,207986486408
20,26,5,2016,46,64244053707,72392268012
21,26,5,2016,62,2823692961358,2834557247098
22,26,5,2016,50,1258038227920,1265022411610
23,26,5,2016,75,82047290916,90195505221
0,27,5,2016,56,8142011561347,8151711816472
1,27,5,2016,46,58419508838,67731753758
2,27,5,2016,58,5679127133517,5687275347822
3,27,5,2016,61,238889778342,246261972237
4,27,5,2016,68,180921774767,191398050302
5,27,5,2016,65,146125027462,156213292792
6,27,5,2016,45,482351976824,488560140104
7,27,5,2016,80,375442459357,387082765507
8,27,5,2016,73,592259744194,600795968704
9,27,5,2016,40,279594578663,284250701123
10,27,5,2016,83,297664869653,310081196213
11,27,5,2016,81,260820237800,270132482720
12,27,5,2016,84,179874180348,186858364038
13,27,5,2016,67,155667911155,165756176485
14,27,5,2016,51,114609686487,123533921202
15,27,5,2016,67,228254547868,237178782583
16,27,5,2016,73,677935205038,685695409138
17,27,5,2016,65,527151546941,536463791861
18,27,5,2016,73,143706649649,153018894569
19,27,5,2016,54,281678591545,289826805850
20,27,5,2016,85,155300371563,165000626688
21,27,5,2016,83,108319132540,119183418280
22,27,5,2016,56,445807425668,452791609358
23,27,5,2016,79,190741975019,200830240349
0,28,5,2016,61,161436111927,169584326232
1,28,5,2016,86,151709245778,162573531518
2,28,5,2016,63,234406953271,241391136961
3,28,5,2016,76,304194240442,313506485362
4,28,5,2016,88,225122830876,234435075796
5,28,5,2016,65,390353895533,399278130248
6,28,5,2016,46,54501712661,60709875941
7,28,5,2016,80,499695558377,512499895142
8,28,5,2016,63,2849823750537,2856419924022
9,28,5,2016,52,134653698140,142801912445
10,28,5,2016,57,155548600661,164860845581
11,28,5,2016,82,245018907394,255107172724
12,28,5,2016,57,111137965944,118510159839
13,28,5,2016,88,3306731356565,3316431611690
14,28,5,2016,90,933911283393,943999548723
15,28,5,2016,70,7197317296968,7204301480658
16,28,5,2016,81,241472867018,250009091528
17,28,5,2016,74,2159108822375,2168809077500
18,28,5,2016,65,2145486518196,2154410752911
19,28,5,2016,75,106051107459,113811311559
20,28,5,2016,69,69078034239,78390279159
21,28,5,2016,65,87054404589,95978639304
22,28,5,2016,70,31154528561,41630804096
23,28,5,2016,82,168966236182,178278481102
0,29,5,2016,75,245588335738,253736550043
1,29,5,2016,55,277775666558,285923880863
2,29,5,2016,79,888642635634,898342890759
3,29,5,2016,74,223895771419,233208016339
4,29,5,2016,61,756586836893,762406989968
5,29,5,2016,93,241712401006,252576686746
6,29,5,2016,70,203687560559,213775825889
7,29,5,2016,65,153687555967,162223780477
8,29,5,2016,71,332357923583,340506137888
9,29,5,2016,53,39562733167,50039008702
10,29,5,2016,73,219403444252,227551658557
11,29,5,2016,81,207657523637,216581758352
12,29,5,2016,68,493950324088,500934507778
13,29,5,2016,58,442100724758,452577000293
14,29,5,2016,79,468464933935,476613148240
15,29,5,2016,63,170483671515,177079845000
16,29,5,2016,113,589020950682,600273246627
17,29,5,2016,71,246193247666,255893502791
18,29,5,2016,74,140664120617,148424324717
19,29,5,2016,78,331749759764,341838025094
20,29,5,2016,84,370654470684,378026664579
21,29,5,2016,57,457597196565,467297451690
22,29,5,2016,64,476261151704,483633345599
23,29,5,2016,97,1580357159321,1590445424651
0,30,5,2016,74,3046796189180,3056108434100
1,30,5,2016,44,77583327706,87283582831
2,30,5,2016,56,31232289835,40156524550
3,30,5,2016,82,199750015734,206346189219
4,30,5,2016,56,49265159837,58965414962
5,30,5,2016,66,57547744563,67247999688
6,30,5,2016,60,92336023131,98932196616
7,30,5,2016,64,104655850286,113968095206
8,30,5,2016,70,61191729910,71668005445
9,30,5,2016,63,275608485297,285308740422
10,30,5,2016,47,31140492620,38124676310
11,30,5,2016,63,96977008008,108229303953
12,30,5,2016,50,93974424403,102122638708
13,30,5,2016,54,149455088618,155663251898
14,30,5,2016,74,388356149954,397280384669
15,30,5,2016,81,155203186248,167231502603
16,30,5,2016,36,58815251467,63859384132
17,30,5,2016,73,310620938046,320709203376
18,30,5,2016,56,14552613177,24252868302
19,30,5,2016,52,38927600734,48239845654
20,30,5,2016,53,15179025842,24491270762
21,30,5,2016,50,59585484201,66957678096
22,30,5,2016,51,62185375233,71497620153
23,30,5,2016,63,121465472234,131165727359
0,31,5,2016,54,72817113229,80965327534
1,31,5,2016,39,184058851652,190267014932
2,31,5,2016,49,81798828865,91887094195
3,31,5,2016,56,98175553314,106323767619
4,31,5,2016,63,990268831606,999969086731
5,31,5,2016,66,108907102173,118219347093
6,31,5,2016,69,1204629384018,1213165608528
7,31,5,2016,61,340407153613,350107408738
8,31,5,2016,50,54408068973,64496334303
9,31,5,2016,67,508438381790,516586596095
10,31,5,2016,73,34267899056,42028103156
11,31,5,2016,87,86484971565,98125277715
12,31,5,2016,31,33988058003,39032190668
13,31,5,2016,86,189999963778,200088229108
14,31,5,2016,78,592770987165,602083232085
15,31,5,2016,82,748355285211,757667530131
16,31,5,2016,48,303767777004,311527981104
17,31,5,2016,70,115671407497,123819621802
18,31,5,2016,96,2336670517707,2346370772832
19,31,5,2016,97,90386164577,100086419702
20,31,5,2016,82,2023151940459,2032852195584
21,31,5,2016,63,2162238384001,2170386598306
22,31,5,2016,62,219219677324,227367891629
23,31,5,2016,78,140923104439,151787390179
0,1,6,2016,57,107098835573,115635060083
1,1,6,2016,54,134959142498,143107356803
2,1,6,2016,57,70159656616,77143840306
3,1,6,2016,62,101253309855,110565554775
4,1,6,2016,70,107949938464,119202234409
5,1,6,2016,68,257890787013,266039001318
6,1,6,2016,75,842685775558,851998020478
7,1,6,2016,66,473539261455,482851506375
8,1,6,2016,49,261607548482,270143772992
9,1,6,2016,52,426834200906,433818384596
10,1,6,2016,71,278156166288,287468411208
11,1,6,2016,74,487899002687,496435227197
12,1,6,2016,79,174813638328,184513893453
13,1,6,2016,57,123503535181,132427769896
14,1,6,2016,68,113629239035,123329494160
15,1,6,2016,60,30052993565,38589218075
16,1,6,2016,61,65276717577,74976972702
17,1,6,2016,66,669282707175,678206941890
18,1,6,2016,52,105273706160,111869879645
19,1,6,2016,62,175564984756,185653250086
20,1,6,2016,79,227808381018,236732615733
21,1,6,2016,56,466873538205,476185783125
22,1,6,2016,70,602476516016,612176771141
23,1,6,2016,70,266571621845,273167795330
0,2,6,2016,78,296935679793,307023945123
1,2,6,2016,60,107599005676,116911250596
2,2,6,2016,60,35223988664,43372202969
3,2,6,2016,53,243505100742,251653315047
4,2,6,2016,65,639138649605,647286863910
5,2,6,2016,77,58334712608,69587008553
6,2,6,2016,83,465555451873,473315655973
7,2,6,2016,79,271946201412,282034466742
8,2,6,2016,75,365418259210,374342493925
9,2,6,2016,66,193285159207,201821383717
10,2,6,2016,66,133414743115,142726988035
11,2,6,2016,75,220122317454,229434562374
12,2,6,2016,59,508345343109,516493557414
13,2,6,2016,69,248429778160,258518043490
14,2,6,2016,80,284712960728,292085154623
15,2,6,2016,58,203312665516,209520828796
16,2,6,2016,78,399791380086,411819696441
17,2,6,2016,61,93195153371,102507398291
18,2,6,2016,53,523849087402,531997301707
19,2,6,2016,68,125792337100,135104582020
20,2,6,2016,64,65813836345,74350060855
21,2,6,2016,65,72881882048,82970147378
22,2,6,2016,53,72878295191,79862478881
23,2,6,2016,50,39138402696,48450647616
0,3,6,2016,49,159827117918,168751352633
1,3,6,2016,56,48909176580,59773462320
2,3,6,2016,53,91255130700,97463293980
3,3,6,2016,102,493251957230,502952212355
4,3,6,2016,42,167055384588,174815588688
5,3,6,2016,67,614844681475,624156926395
6,3,6,2016,48,105247951759,113396166064
7,3,6,2016,72,152250340928,163114626668
8,3,6,2016,64,723169222348,732481467268
9,3,6,2016,74,117456719985,124828913880
10,3,6,2016,57,95431277230,105907552765
11,3,6,2016,52,61607935575,68204109060
12,3,6,2016,87,419301407757,429389673087
13,3,6,2016,76,219963658397,229275903317
14,3,6,2016,80,1189132292152,1196892496252
15,3,6,2016,78,1014701598145,1024789863475
16,3,6,2016,83,646550367831,657026643366
17,3,6,2016,72,187859938436,196008152741
18,3,6,2016,78,226161712133,235473957053
19,3,6,2016,80,262535553351,270295757451
20,3,6,2016,77,103144151523,110904355623
21,3,6,2016,53,59389491574,65597654854
22,3,6,2016,93,129549529083,141577845438
23,3,6,2016,57,66834770484,75759005199
0,4,6,2016,48,364187773005,372335987310
1,4,6,2016,49,145795230839,153943445144
2,4,6,2016,60,342900239659,352988504989
3,4,6,2016,57,243405510666,251165714766
4,4,6,2016,72,466007681182,476095946512
5,4,6,2016,85,854129691632,863441936552
6,4,6,2016,63,306253195753,315953450878
7,4,6,2016,67,128595180183,136743394488
8,4,6,2016,65,190794989796,200107234716
9,4,6,2016,87,175352827496,184665072416
10,4,6,2016,64,588302286495,595674480390
11,4,6,2016,75,374972367408,383508591918
12,4,6,2016,75,465767161463,475467416588
13,4,6,2016,54,146157759429,154693983939
14,4,6,2016,85,955461160250,964385394965
15,4,6,2016,71,222068691253,230604915763
16,4,6,2016,51,159285806409,166269990099
17,4,6,2016,73,731103933842,741580209377
18,4,6,2016,83,608687857180,618776122510
19,4,6,2016,66,630130526412,639442771332
20,4,6,2016,76,44153967818,53854222943
21,4,6,2016,42,266741063817,274889278122
22,4,6,2016,47,37600361032,44972554927
23,4,6,2016,56,93316134698,104956440848
0,5,6,2016,32,15836499083,20492621543
1,5,6,2016,53,24525101702,33837346622
2,5,6,2016,58,28055163064,38919448804
3,5,6,2016,77,548194077918,556730302428
4,5,6,2016,69,508177047059,517489291979
5,5,6,2016,68,1242155115653,1248751289138
6,5,6,2016,54,228924759027,238625014152
7,5,6,2016,54,309504833743,317265037843
8,5,6,2016,77,131660797391,142913093336
9,5,6,2016,53,76210125261,82806298746
10,5,6,2016,65,238848918189,249713203929
11,5,6,2016,55,118820623642,126192817537
12,5,6,2016,73,393229909151,404094194891
13,5,6,2016,70,327104515564,334476709459
14,5,6,2016,76,516523961100,525836206020
15,5,6,2016,61,187212031753,195748256263
16,5,6,2016,75,301405864368,313434180723
17,5,6,2016,62,724952389207,731160552487
18,5,6,2016,81,644129409675,655381705620
19,5,6,2016,129,1304490768795,1313415003510
20,5,6,2016,84,261284387258,269044591358
21,5,6,2016,77,800791926202,810492181327
22,5,6,2016,63,65651010420,73023204315
23,5,6,2016,68,743420780724,752345015439
0,6,6,2016,66,100577466234,108337670334
1,6,6,2016,54,18564265309,29040540844
2,6,6,2016,27,192556632594,197212755054
3,6,6,2016,84,306039719907,316904005647
4,6,6,2016,47,35643818957,778658084287
5,6,6,2016,42,114985948239,123134162544
6,6,6,2016,50,184888323120,194976588450
7,6,6,2016,41,388737619293,394945782573
8,6,6,2016,66,510274172476,520750448011
9,6,6,2016,57,214237585600,223549830520
10,6,6,2016,70,218260673911,227572918831
11,6,6,2016,65,152079521468,161003756183
12,6,6,2016,76,1072907902183,1079504075668
13,6,6,2016,89,257788161232,270592497997
14,6,6,2016,51,46846044421,54994258726
15,6,6,2016,73,422481719720,431017944230
16,6,6,2016,60,577619098176,583827261456
17,6,6,2016,87,2274821451333,2286461757483
18,6,6,2016,60,809342672607,817102876707
19,6,6,2016,84,5858679048173,5869543333913
20,6,6,2016,58,409888955814,416485129299
21,6,6,2016,56,539009229317,548321474237
22,6,6,2016,57,131242147832,140554392752
23,6,6,2016,78,221047721417,230747976542
0,7,6,2016,56,171191142423,178563336318
1,7,6,2016,63,522454218877,531766463797
2,7,6,2016,56,191433551114,198805745009
3,7,6,2016,84,123336242181,133812517716
4,7,6,2016,57,152234596082,160770820592
5,7,6,2016,60,123404304744,131940529254
6,7,6,2016,66,727261731093,738126016833
7,7,6,2016,48,64398940861,72547155166
8,7,6,2016,69,360665451101,368813665406
9,7,6,2016,67,607914894026,617615149151
10,7,6,2016,57,234883703105,245359978640
11,7,6,2016,45,94887033762,99931166427
12,7,6,2016,82,117458776271,128711072216
13,7,6,2016,51,269520274770,278444509485
14,7,6,2016,54,414520737633,421116911118
15,7,6,2016,76,277129944943,287606220478
16,7,6,2016,58,408308357262,416844581772
17,7,6,2016,57,243220117996,253308383326
18,7,6,2016,59,230973277975,241061543305
19,7,6,2016,53,223651440701,231023634596
20,7,6,2016,62,80481535103,90181790228
21,7,6,2016,72,251187742974,260499987894
22,7,6,2016,43,35788623879,41608776954
23,7,6,2016,64,265426904807,275515170137
0,8,6,2016,67,179293451240,189381716570
1,8,6,2016,51,48574783141,57499017856
2,8,6,2016,60,380490862170,389027086680
3,8,6,2016,74,209609270109,218145494619
4,8,6,2016,67,98827711459,108527966584
5,8,6,2016,50,28321822883,36470037188
6,8,6,2016,70,409418945723,418731190643
7,8,6,2016,54,395580072399,403728286704
8,8,6,2016,73,270065369358,278989604073
9,8,6,2016,38,14485370526,21857564421
10,8,6,2016,65,301591446621,312067722156
11,8,6,2016,43,75875175530,83247369425
12,8,6,2016,76,109151386221,120403682166
13,8,6,2016,48,115778760378,123538964478
14,8,6,2016,65,399807944632,406792128322
15,8,6,2016,66,149353575191,159441840521
16,8,6,2016,83,176446816752,187311102492
17,8,6,2016,59,761301017654,769449231959
18,8,6,2016,83,722689845990,731226070500
19,8,6,2016,62,297583478311,305731692616
20,8,6,2016,70,376876775412,385412999922
21,8,6,2016,69,362993293602,373469569137
22,8,6,2016,59,121200982595,128961186695
23,8,6,2016,55,36115777454,46204042784
0,9,6,2016,63,130674875486,139599110201
1,9,6,2016,42,104478393246,112626607551
2,9,6,2016,52,215173305409,223321519714
3,9,6,2016,73,74869407274,84569662399
4,9,6,2016,68,312850925329,321775160044
5,9,6,2016,63,268819384295,279295659830
6,9,6,2016,65,539360596759,547120800859
7,9,6,2016,49,37856987223,45229181118
8,9,6,2016,64,19389676066,29477941396
9,9,6,2016,78,226460712775,236160967900
10,9,6,2016,60,114597381951,123909626871
11,9,6,2016,67,110917927748,118678131848
12,9,6,2016,48,359530319933,366126493418
13,9,6,2016,66,131103604915,142355900860
14,9,6,2016,73,415467424316,427107730466
15,9,6,2016,79,383899779758,393600034883
16,9,6,2016,59,556531196254,561575328919
17,9,6,2016,66,135302515297,145778790832
18,9,6,2016,61,395570442961,405270698086
19,9,6,2016,51,26079299111,35003533826
20,9,6,2016,75,775675658382,784211882892
21,9,6,2016,65,804505991356,813818236276
22,9,6,2016,58,1275929459811,1284077674116
23,9,6,2016,70,981849755511,989997969816
0,10,6,2016,73,157243843012,164228026702
1,10,6,2016,53,42596437079,52684702409
2,10,6,2016,55,80412242335,89724487255
3,10,6,2016,81,722976204362,733840490102
4,10,6,2016,58,371193566747,379729791257
5,10,6,2016,73,668447254640,678923530175
6,10,6,2016,66,81899090054,88883273744
7,10,6,2016,53,60342005093,69266239808
8,10,6,2016,46,345129343637,353277557942
9,10,6,2016,71,1394077320654,1402613545164
10,10,6,2016,66,102355230135,112055485260
11,10,6,2016,62,2198777190720,2208865456050
12,10,6,2016,52,255425620404,263185824504
13,10,6,2016,67,355775901642,365864166972
14,10,6,2016,82,269077076587,276837280687
15,10,6,2016,54,88881903466,97030117771
16,10,6,2016,56,267675571033,278151846568
17,10,6,2016,47,327139012150,336063246865
18,10,6,2016,50,1060088176208,1066684349693
19,10,6,2016,61,1916201664480,1928229980835
20,10,6,2016,58,47750014703,56286239213
21,10,6,2016,50,1895707920324,1903856134629
22,10,6,2016,52,352513207557,360661421862
23,10,6,2016,54,2158564800538,2167489035253
0,11,6,2016,58,256887729085,266199974005
1,11,6,2016,51,83713373411,93801638741
2,11,6,2016,54,232180082211,238776255696
3,11,6,2016,84,637415303632,647891579167
4,11,6,2016,50,28023264592,35783468692
5,11,6,2016,49,230426047000,238186251100
6,11,6,2016,59,9436496273,19524761603
7,11,6,2016,49,32861518923,41785753638
8,11,6,2016,53,2642337587624,2650873812134
9,11,6,2016,54,62737862399,72826127729
10,11,6,2016,50,4011467517345,4020391752060
11,11,6,2016,65,179898892179,188435116689
12,11,6,2016,48,148654235246,155638418936
13,11,6,2016,58,1652590849417,1665395186182
14,11,6,2016,61,321836895466,328821079156
15,11,6,2016,82,504197156641,513509401561
16,11,6,2016,65,1897678386756,1906602621471
17,11,6,2016,47,343632678615,351004872510
18,11,6,2016,63,634241882385,643554127305
19,11,6,2016,65,325094151809,334794406934
20,11,6,2016,74,123518737453,132830982373
21,11,6,2016,42,38857344208,44289487078
22,11,6,2016,74,136742320058,148770636413
23,11,6,2016,65,2476154125188,2485078359903
0,12,6,2016,68,813974170033,820570343518
1,12,6,2016,88,4844046427328,4854910713068
2,12,6,2016,43,252176884166,260713108676
3,12,6,2016,52,153214112802,160586306697
4,12,6,2016,47,255198579713,264510824633
5,12,6,2016,59,1651044504040,1660744759165
6,12,6,2016,65,73848263180,82772497895
7,12,6,2016,68,315325645302,324249880017
8,12,6,2016,61,56291960029,64440174334
9,12,6,2016,80,378926384138,388238629058
10,12,6,2016,72,1913181336894,1920941540994
11,12,6,2016,93,578704377835,588404632960
12,12,6,2016,90,1226188576847,1237052862587
13,12,6,2016,82,548732053387,556492257487
14,12,6,2016,75,2050344977237,2058493191542
15,12,6,2016,70,1671547204021,1680471438736
16,12,6,2016,77,295375322334,304687567254
17,12,6,2016,94,395828170567,404752405282
18,12,6,2016,81,5241212389621,5249748614131
19,12,6,2016,58,223005106345,230377300240
20,12,6,2016,90,145778666794,155478921919
21,12,6,2016,99,640860611215,650948876545
22,12,6,2016,98,2137456601654,2145992826164
23,12,6,2016,85,266518420430,275054644940
0,13,6,2016,71,1478069613523,1487381858443
1,13,6,2016,56,201912876841,209673080941
2,13,6,2016,104,3184634373436,3195110648971
3,13,6,2016,69,250933823849,259082038154
4,13,6,2016,73,278567306896,287491541611
5,13,6,2016,52,210328852262,219253086977
6,13,6,2016,69,467154932348,476079167063
7,13,6,2016,70,246999148367,257087413697
8,13,6,2016,66,353398045417,361546259722
9,13,6,2016,84,385807963498,395896228828
10,13,6,2016,67,2643677987424,2651438191524
11,13,6,2016,81,2530187000015,2539887255140
12,13,6,2016,74,3074008833757,3084097099087
13,13,6,2016,67,320491394803,327087568288
14,13,6,2016,88,487373214207,496685459127
15,13,6,2016,94,2487302376033,2495450590338
16,13,6,2016,87,1348611120727,1359087396262
17,13,6,2016,79,821393713975,829541928280
18,13,6,2016,61,59072394674,67996629389
19,13,6,2016,71,803737424986,811497629086
20,13,6,2016,108,658681227208,669545512948
21,13,6,2016,66,584779449100,592927663405
22,13,6,2016,78,622963869398,631500093908
23,13,6,2016,70,2137732219443,2147044464363
0,14,6,2016,74,1405846578499,1415158823419
1,14,6,2016,50,68863342648,78563597773
2,14,6,2016,33,7797846950,14782030640
3,14,6,2016,49,126755567786,135679802501
4,14,6,2016,58,247410277960,256722522880
5,14,6,2016,53,533128863897,541665088407
6,14,6,2016,69,150345617583,160045872708
7,14,6,2016,76,250318214772,261570510717
8,14,6,2016,35,440938718403,444818820453
9,14,6,2016,73,316621765925,326322021050
10,14,6,2016,82,106793066133,118045362078
11,14,6,2016,55,276012997543,282997181233
12,14,6,2016,67,323803027959,332727262674
13,14,6,2016,86,194147269849,204235535179
14,14,6,2016,70,193033054989,200405248884
15,14,6,2016,68,174324769615,183249004330
16,14,6,2016,70,500580533079,509116757589
17,14,6,2016,88,694587466951,705451752691
18,14,6,2016,60,134605558918,141589742608
19,14,6,2016,81,359765819991,369854085321
20,14,6,2016,65,135131728985,142115912675
21,14,6,2016,91,3343932889758,3354409165293
22,14,6,2016,65,216803903488,224952117793
23,14,6,2016,83,3703332784455,3714197070195
0,15,6,2016,53,1448428910644,1454637073924
1,15,6,2016,50,108861067554,117785302269
2,15,6,2016,64,2353843602647,2361215796542
3,15,6,2016,61,824204548042,835844854192
4,15,6,2016,55,485770969308,495083214228
5,15,6,2016,49,399742234910,408666469625
6,15,6,2016,43,124500496271,131096669756
7,15,6,2016,55,1406086466761,1415398711681
8,15,6,2016,60,714086659159,722622883669
9,15,6,2016,64,240456721984,250932997519
10,15,6,2016,54,1190455148473,1199767393393
11,15,6,2016,59,972303106217,979287289907
12,15,6,2016,59,271584316621,280508551336
13,15,6,2016,63,131180291634,140880546759
14,15,6,2016,72,703602559792,712526794507
15,15,6,2016,61,544967107727,551951291417
16,15,6,2016,63,527111364160,537587639695
17,15,6,2016,53,111200902026,119349116331
18,15,6,2016,49,225184235861,234108470576
19,15,6,2016,89,389435043976,400299329716
20,15,6,2016,52,225658523383,231478676458
21,15,6,2016,64,269073190654,278385435574
22,15,6,2016,65,102748142672,113612428412
23,15,6,2016,59,2494837539812,2502985754117
0,16,6,2016,157,13779238330183,13787386544488
1,16,6,2016,161,12863135652058,12871671876568
2,16,6,2016,146,8850514625662,8859050850172
3,16,6,2016,112,5245694687595,5256170963130
4,16,6,2016,55,1027698665995,1035846880300
5,16,6,2016,63,262714444018,272414699143
6,16,6,2016,61,95020187081,103556411591
7,16,6,2016,48,415477877485,422462061175
8,16,6,2016,85,633521652735,644385938475
9,16,6,2016,79,5102910259206,5112998524536
10,16,6,2016,56,140189367521,149889622646
11,16,6,2016,64,198702778130,205686961820
12,16,6,2016,69,347973197787,358449473322
13,16,6,2016,71,483153313520,490913517620
14,16,6,2016,83,984460097906,992996322416
15,16,6,2016,71,1313617828363,1320602012053
16,16,6,2016,87,212265193031,223129478771
17,16,6,2016,84,674605552228,683141776738
18,16,6,2016,67,266051973049,276140238379
19,16,6,2016,71,392124619174,401048853889
