hour,day,month,year,num_transactions,input_value,output_value
21,11,5,2013,3957,4171512992342,4201512992342
22,11,5,2013,4266,1856889131879,1884389131879
23,11,5,2013,2570,2367953879340,2382953879340
0,12,5,2013,2065,2567450776098,2574950776098
1,12,5,2013,3214,3604546366448,3622046366448
2,12,5,2013,2878,2083477366390,2100977366390
3,12,5,2013,4060,4203580158140,4231080158140
4,12,5,2013,3849,10211290308894,10248790308894
5,12,5,2013,2149,1016417222925,1036417222925
6,12,5,2013,2658,1958005797344,1973005797344
7,12,5,2013,2921,873706929953,886206929953
8,12,5,2013,1382,900095991648,910095991648
9,12,5,2013,2529,1421431871477,1451431871477
10,12,5,2013,2513,3358310111662,3385810111662
11,12,5,2013,1595,1336900173855,1344400173855
12,12,5,2013,2101,1928392990198,1940892990198
13,12,5,2013,2873,2223313758812,2238313758812
14,12,5,2013,3117,1475626539555,1490626539555
15,12,5,2013,3082,1769249021580,1784249021580
16,12,5,2013,2377,1256714843580,1266714843580
17,12,5,2013,2879,2003106752210,2015606752210
18,12,5,2013,2910,1993151341214,2015651341214
19,12,5,2013,3333,1743184583977,1763184583977
20,12,5,2013,2644,2137188980553,2149688980553
21,12,5,2013,2896,1553208284393,1570708284393
22,12,5,2013,2695,1946136156540,1966136156540
23,12,5,2013,2708,2272083952659,2289583952659
0,13,5,2013,2086,2564987021179,2574987021179
1,13,5,2013,2544,1998712363158,2016212363158
2,13,5,2013,2370,1421601094210,1439101094210
3,13,5,2013,3441,1987327800736,2014827800736
4,13,5,2013,2377,1731958868268,1751958868268
5,13,5,2013,3016,2332733432662,2362733432662
6,13,5,2013,3023,11506136819078,11533636819078
7,13,5,2013,2202,1829784348635,1847284348635
8,13,5,2013,1923,1105958423226,1123458423226
9,13,5,2013,1841,1352652938519,1362652938519
10,13,5,2013,1760,2714768442582,2727268442582
11,13,5,2013,1749,2045109260900,2065109260900
12,13,5,2013,1641,2175549949388,2188049949388
13,13,5,2013,3674,3737485659974,3759985659974
14,13,5,2013,2452,2499614174303,2514614174303
15,13,5,2013,3057,3510813011012,3528313011012
16,13,5,2013,3752,33195863862261,33223363862261
17,13,5,2013,3063,10240569641850,10268069641850
18,13,5,2013,1245,1576920915389,1581920915389
19,13,5,2013,2459,4116165175458,4131165175458
20,13,5,2013,3873,5650073131405,5672573131405
21,13,5,2013,2228,2348239059974,2360739059974
23,13,5,2013,5222,10131171171654,10161171171654
0,14,5,2013,2755,4870713125658,4885713125658
1,14,5,2013,3142,3862665151983,3880165151983
2,14,5,2013,3100,2747591227646,2765091227646
3,14,5,2013,1840,2737317569534,2744817569534
4,14,5,2013,3700,4807565875624,4835065875624
5,14,5,2013,2919,1984344391141,2006844391141
6,14,5,2013,2823,2194905585602,2217405585602
7,14,5,2013,1723,1926489140163,1936489140163
8,14,5,2013,2873,2885607206128,2908107206128
9,14,5,2013,854,1762911189610,1770411189610
10,14,5,2013,2643,3190558782627,3208058782627
11,14,5,2013,3074,3119370019031,3139370019031
12,14,5,2013,2917,1754143994974,1774143994974
13,14,5,2013,2582,2441521435092,2454021435092
14,14,5,2013,2059,2591078053963,2598578053963
15,14,5,2013,3305,3945282592271,3957782592271
16,14,5,2013,782,862705854911,865205854911
17,14,5,2013,4609,4988185452592,5008185452592
18,14,5,2013,2953,4000783529337,4013283529337
19,14,5,2013,3636,3905330121233,3930330121233
20,14,5,2013,1050,1014592203771,1019592203771
21,14,5,2013,3074,4913198529162,4923198529162
22,14,5,2013,4093,6737070063713,6762070063713
23,14,5,2013,3964,4804286660440,4829286660440
0,15,5,2013,2994,3537933654874,3552933654874
1,15,5,2013,3861,5036074155835,5051074155835
2,15,5,2013,2099,1780982093065,1790982093065
3,15,5,2013,2303,3779312294306,3791812294306
4,15,5,2013,3642,6835659161435,6855659161435
5,15,5,2013,2682,2527283753351,2547283753351
6,15,5,2013,2024,1552629495360,1562629495360
7,15,5,2013,3163,3817531035145,3840030985145
8,15,5,2013,1517,1625941638739,1633441638739
9,15,5,2013,2569,2360969335043,2370969335043
10,15,5,2013,1948,2057435334870,2067435334870
11,15,5,2013,3358,3730531024279,3760531024279
12,15,5,2013,2654,2508747089813,2526247089813
13,15,5,2013,2365,2522294714365,2532294714365
14,15,5,2013,3209,5475686841823,5490686841823
15,15,5,2013,1277,1257922109062,1262922109062
16,15,5,2013,2948,3097486789263,3112486789263
17,15,5,2013,2578,3127055092739,3142055092739
18,15,5,2013,3588,3048982585224,3071482585224
19,15,5,2013,2228,1390206918370,1400206918370
20,15,5,2013,2194,2732978582289,2740478582289
21,15,5,2013,4055,5191476424442,5211476424442
22,15,5,2013,2079,2333359925560,2345859925560
23,15,5,2013,2836,3598110710472,3618110710472
0,16,5,2013,2724,3262020834148,3282020834148
1,16,5,2013,2610,3378461935176,3393461935176
2,16,5,2013,1994,3222441752831,3229941752831
3,16,5,2013,3625,5055591714844,5073091714844
4,16,5,2013,3431,3725743515267,3745743515267
5,16,5,2013,2863,2660553025649,2675553025649
6,16,5,2013,3149,2571309062110,2593809062110
7,16,5,2013,2433,2351277580482,2366277580482
8,16,5,2013,2505,2415285957199,2425285957199
9,16,5,2013,1598,1648228373139,1660728373139
10,16,5,2013,2512,2780116874558,2792616874558
11,16,5,2013,1968,1946305819538,1963805819538
12,16,5,2013,1697,2057569441276,2072569441276
13,16,5,2013,1666,1758510882500,1771010882500
14,16,5,2013,3189,3899385322072,3924385322072
15,16,5,2013,1953,2671214033475,2686214033475
16,16,5,2013,2673,4919817083702,4937317083702
17,16,5,2013,1331,2067145435203,2072145435203
18,16,5,2013,3627,4342235611976,4359735611976
19,16,5,2013,2896,2967415012279,2979915012279
20,16,5,2013,2134,3081859318419,3094359318419
21,16,5,2013,3618,4348492520863,4365992520863
22,16,5,2013,2932,2672162362377,2692162362377
23,16,5,2013,2030,2173100494480,2188100494480
0,17,5,2013,3656,4268877923745,4306377923745
1,17,5,2013,1623,4914159635732,4926659635732
2,17,5,2013,1806,2682884546066,2692884546066
3,17,5,2013,2384,3582930534045,3602930534045
4,17,5,2013,2331,2096060859330,2106060859330
5,17,5,2013,1663,2121550678486,2131550678486
6,17,5,2013,2201,2521826377826,2534326377826
7,17,5,2013,3035,4204604585146,4229604585146
8,17,5,2013,1992,2039381216751,2054381216751
9,17,5,2013,1441,1453074381400,1465574381400
10,17,5,2013,2086,2971143577481,2983643577481
11,17,5,2013,2203,1842587051545,1857587051545
12,17,5,2013,2089,1846135160568,1863635160568
13,17,5,2013,3677,3592571673180,3620071673180
14,17,5,2013,2280,2724031713709,2736531713709
15,17,5,2013,3471,3611003443665,3628503443665
16,17,5,2013,2387,3923650210627,3938650210627
17,17,5,2013,3487,4648941949816,4671441949816
18,17,5,2013,3104,9851000703171,9868500703171
19,17,5,2013,2920,6655336533197,6672836533197
20,17,5,2013,2604,4321101423010,4333601423010
21,17,5,2013,2324,3673259491997,3690759491997
22,17,5,2013,2124,3221520010790,3241520010790
23,17,5,2013,1843,2173941312153,2186441312153
0,18,5,2013,2261,4010470536621,4020470536621
1,18,5,2013,1743,2407548511138,2415048511138
2,18,5,2013,2192,3740553766248,3750553766248
3,18,5,2013,2742,3569718162904,3587218162904
4,18,5,2013,2454,4114564750843,4124564750843
5,18,5,2013,1652,2205184112627,2217684112627
6,18,5,2013,1993,5646519550862,5659019550862
7,18,5,2013,1538,2553207327705,2568207327705
8,18,5,2013,2164,3846671047633,3869171047633
9,18,5,2013,1288,1523449078335,1533449078335
10,18,5,2013,1604,2128105816786,2143105816786
11,18,5,2013,1426,1690590996632,1705590996632
12,18,5,2013,1724,1673392641741,1683392641741
13,18,5,2013,2350,2595491099863,2610491099863
14,18,5,2013,3163,4542773827886,4572773827886
15,18,5,2013,2739,7705048269262,7730048269262
16,18,5,2013,1982,2329816902900,2344816902900
17,18,5,2013,2523,3383907119810,3401407119810
18,18,5,2013,441,516637009550,521637009550
19,18,5,2013,1553,2026636793086,2031636793086
20,18,5,2013,4155,5682201068822,5712201068822
21,18,5,2013,2596,2450141966871,2465141966871
22,18,5,2013,3025,2381768278805,2406768278805
23,18,5,2013,2907,1724202281375,1746702281375
0,19,5,2013,1974,1795793420835,1803293420835
1,19,5,2013,1980,2892577806717,2925077806717
2,19,5,2013,1775,2340088243390,2367588243390
3,19,5,2013,2078,1588698023766,1601198023766
4,19,5,2013,1958,1622258821003,1642258821003
5,19,5,2013,1543,2250174158548,2262674158548
6,19,5,2013,1707,1705990633874,1718490633874
7,19,5,2013,1477,2219279741306,2229279741306
8,19,5,2013,1457,1482347291478,1504847291478
9,19,5,2013,1154,838694890235,843694890235
10,19,5,2013,1790,2256590894910,2274090894910
11,19,5,2013,1671,1227099192105,1242099192105
12,19,5,2013,2202,2032876556317,2057876556317
13,19,5,2013,1614,1558970355575,1571470355575
14,19,5,2013,1438,916923521843,926923521843
15,19,5,2013,2031,1069420892569,1084420892569
16,19,5,2013,1797,1363165774146,1373165774146
17,19,5,2013,2276,2232889806295,2242889806295
18,19,5,2013,2684,1408394715660,1428394715660
19,19,5,2013,3293,2480364855440,2505364855440
20,19,5,2013,2584,1306816475878,1324316475878
21,19,5,2013,2224,1724508877711,1739508877711
22,19,5,2013,3086,1815972044776,1838472044776
23,19,5,2013,2027,1834376136691,1846876136691
0,20,5,2013,2295,1708346116874,1725846116874
1,20,5,2013,2335,2256105650079,2271105650079
2,20,5,2013,1842,2027300761751,2037300761751
3,20,5,2013,1931,1920759845489,1935759845489
4,20,5,2013,1849,1876618731250,1891618731250
5,20,5,2013,1401,1358079488778,1370579488778
6,20,5,2013,1684,1854596118345,1864596118345
7,20,5,2013,1787,1622725133567,1632725133567
8,20,5,2013,1451,1411806703402,1416806703402
9,20,5,2013,1601,1597300694145,1624800694145
10,20,5,2013,1951,2182585481318,2195085481318
11,20,5,2013,1557,1316712488890,1326712488890
12,20,5,2013,1750,2257192941844,2269692941844
13,20,5,2013,1576,1897939512571,1902939512571
14,20,5,2013,1762,2176925260287,2191925260287
15,20,5,2013,2639,3810882491102,3823382491102
16,20,5,2013,3178,2811931286860,2834431286860
17,20,5,2013,1885,1556049880508,1568549880508
18,20,5,2013,3170,4739824589588,4759824589588
19,20,5,2013,2005,1758971194269,1768971194269
20,20,5,2013,1375,2326541081628,2331541081628
21,20,5,2013,3210,4657969978397,4675469978397
22,20,5,2013,2204,2497745743908,2512745743908
23,20,5,2013,2383,2118984365157,2133984365157
0,21,5,2013,2693,2421211939361,2438711939361
1,21,5,2013,585,766014358739,776014358739
2,21,5,2013,3100,4591350907264,4606350907264
3,21,5,2013,1614,1377026777810,1389526777810
4,21,5,2013,2943,3977942603285,3992942603285
5,21,5,2013,2896,3444178812314,3469178812314
6,21,5,2013,2221,2763690033080,2781190033080
7,21,5,2013,1568,2354226356729,2361726356729
8,21,5,2013,1535,2177456693338,2192456693338
9,21,5,2013,2038,2564810368867,2587310368867
10,21,5,2013,1048,1831663810982,1844163810982
11,21,5,2013,2109,2584198579757,2599198579757
12,21,5,2013,2264,2485517919724,2500517919724
13,21,5,2013,3512,3933549229616,3956049229616
14,21,5,2013,3040,2668010646799,2693010646799
15,21,5,2013,3244,3844755477087,3862255477087
16,21,5,2013,864,1104785649417,1112285649417
17,21,5,2013,3575,4371236433996,4388736433996
18,21,5,2013,1361,2447899362281,2455399362281
19,21,5,2013,1936,3250851642762,3255851642762
20,21,5,2013,1286,1370756005355,1378256005355
21,21,5,2013,4036,5819763299280,5842263299280
22,21,5,2013,2537,3050217493527,3072717493527
23,21,5,2013,1937,1869680552150,1892180552150
0,22,5,2013,2938,4141664176817,4161664176817
1,22,5,2013,1844,2776362993126,2788862993126
2,22,5,2013,2934,4313875765109,4333875765109
3,22,5,2013,1870,2035076841582,2045076841582
4,22,5,2013,2147,3032870368076,3045370368076
5,22,5,2013,2238,3684664216670,3702164216670
6,22,5,2013,1953,2708660884011,2723660884011
7,22,5,2013,1982,2826449506586,2843949506586
8,22,5,2013,2541,4275163472036,4302663472036
9,22,5,2013,1894,3084337557176,3104337557176
10,22,5,2013,1476,2112810423224,2127810423224
11,22,5,2013,2815,3573188761715,3600688761715
12,22,5,2013,2324,2610721293022,2628221293022
13,22,5,2013,3033,4093783944711,4118783944711
14,22,5,2013,1975,3518695310874,3533695310874
15,22,5,2013,2108,2823399675644,2838399675644
16,22,5,2013,2735,2869399541219,2889399541219
17,22,5,2013,2117,3389316023174,3409316023174
18,22,5,2013,866,1222938629860,1230438629860
19,22,5,2013,1532,2304710776563,2309710776563
20,22,5,2013,3390,4181615293664,4199115293664
21,22,5,2013,1892,2971029516066,2981029516066
22,22,5,2013,1736,2618732901636,2631232901636
23,22,5,2013,1650,2248018035841,2258018035841
0,23,5,2013,2164,2598538243844,2613538243844
1,23,5,2013,1630,2228717338191,2236217338191
2,23,5,2013,2466,3125368401684,3140368401684
3,23,5,2013,2302,4974943827542,4994943827542
4,23,5,2013,2808,3028845581728,3056345581728
5,23,5,2013,2012,2204445719524,2224445719524
6,23,5,2013,1974,1417818623703,1437818623703
7,23,5,2013,1911,1749475427629,1779475427629
8,23,5,2013,1950,1952048823570,1972048823570
9,23,5,2013,2213,2186162569608,2198662569608
10,23,5,2013,2672,2941384246601,2966384246601
11,23,5,2013,2516,2407331910736,2429831910736
12,23,5,2013,1568,1501826483479,1509326483479
13,23,5,2013,2409,3410420271085,3420420271085
14,23,5,2013,4059,5911243624006,5943743624006
15,23,5,2013,3052,3103113600859,3120613600859
16,23,5,2013,2671,2705384825864,2725384825864
17,23,5,2013,2832,2849362855825,2866862855825
18,23,5,2013,2264,2618670918319,2631170918319
19,23,5,2013,1604,3399123645395,3404123645395
20,23,5,2013,4330,5279511624537,5304511624537
21,23,5,2013,3350,4116345859348,4138845859348
22,23,5,2013,3017,2840005064460,2857505064460
23,23,5,2013,2015,2249906010129,2262406010129
0,24,5,2013,2920,3301439294779,3326439294779
1,24,5,2013,1378,2701781880756,2706781880756
2,24,5,2013,2319,3786788861517,3804288861517
3,24,5,2013,2001,2470406993368,2492906993368
4,24,5,2013,2989,3528667435637,3548667435637
5,24,5,2013,2247,2979870984012,2999870984012
6,24,5,2013,1954,2341909281717,2359409281717
7,24,5,2013,1987,2549416678921,2564416678921
8,24,5,2013,2644,4014426313576,4041926313576
9,24,5,2013,2420,3856464800539,3876464800539
10,24,5,2013,1898,2211595166519,2231595166519
11,24,5,2013,1608,2280870148217,2293370148217
12,24,5,2013,2297,3091570815496,3111570815496
13,24,5,2013,832,1129555169780,1134555169780
14,24,5,2013,3470,4800680922822,4825680922822
15,24,5,2013,2373,2174099108794,2189099108794
16,24,5,2013,2932,4049517366274,4067017366274
17,24,5,2013,336,1093622889395,1098622889395
18,24,5,2013,2753,3774593382725,3787093382725
19,24,5,2013,2616,3409260567205,3421760567205
20,24,5,2013,2894,3171663326919,3196663326919
21,24,5,2013,2729,7536930160522,7554430160522
22,24,5,2013,2910,2896302799719,2923802799719
23,24,5,2013,2894,2400233787162,2417733787162
0,25,5,2013,2617,2600461143091,2625461143091
1,25,5,2013,2099,3889450078580,3904450078580
2,25,5,2013,2079,2597819204628,2610319204628
3,25,5,2013,2291,2964206128554,2981706128554
4,25,5,2013,3040,2389039376834,2409039376834
5,25,5,2013,2366,1782744546168,1802744546168
6,25,5,2013,1681,2180133047953,2192633047953
7,25,5,2013,1678,1818580999508,1831080999508
8,25,5,2013,1774,1745219025464,1757719025464
9,25,5,2013,1224,2050302574144,2057802574144
10,25,5,2013,1726,6394158828469,6414158828469
11,25,5,2013,2435,11615559946090,11635559946090
12,25,5,2013,2255,9470725457850,9493225457850
13,25,5,2013,2554,4550160952642,4580160952642
14,25,5,2013,2361,1532520166449,1550020166449
15,25,5,2013,3038,2262767860346,2282767860346
16,25,5,2013,1474,1282465397233,1302465397233
17,25,5,2013,2438,2312909523241,2325409523241
18,25,5,2013,1312,1192721905273,1200221905273
19,25,5,2013,2428,2502141534194,2512141534194
20,25,5,2013,2397,2022310425960,2042310425960
21,25,5,2013,1886,1275923831463,1298423831463
22,25,5,2013,2314,1444423481242,1469423481242
23,25,5,2013,1813,1276681814181,1286681814181
0,26,5,2013,1639,1426776109943,1449276109943
1,26,5,2013,1342,1388829727121,1406329727121
2,26,5,2013,2433,1833267606569,1853267606569
3,26,5,2013,1923,1135194996907,1155194996907
4,26,5,2013,1368,1454579059877,1462079059877
5,26,5,2013,1888,1184516169332,1199516169332
6,26,5,2013,1634,1126828673332,1139328673332
7,26,5,2013,937,1116067625372,1131067625372
8,26,5,2013,1014,1256211996242,1278711996242
9,26,5,2013,560,1437517324931,1455017324931
10,26,5,2013,1123,2001216139224,2023716139224
11,26,5,2013,1139,1060849018581,1083349018581
12,26,5,2013,903,1440498731727,1452998731727
13,26,5,2013,1125,2241569415893,2256569415893
14,26,5,2013,1029,2384256693027,2391756693027
15,26,5,2013,2830,2600009575618,2620009575618
16,26,5,2013,2026,2130483198233,2145483198233
17,26,5,2013,2750,1893533731129,1916033731129
18,26,5,2013,1694,1972711106232,1980211106232
19,26,5,2013,2832,2078045904220,2095545904220
20,26,5,2013,1995,1040398431169,1057898431169
21,26,5,2013,2572,1716452564192,1736452564192
22,26,5,2013,1963,1244358375430,1264358375430
23,26,5,2013,2003,1298130855815,1315630855815
0,27,5,2013,2254,1722940682419,1747940682419
1,27,5,2013,1052,1229338116426,1244338116426
2,27,5,2013,2511,2393824302552,2411324302552
3,27,5,2013,2609,2585076807904,2612576807904
4,27,5,2013,2324,2844429204358,2861929204358
5,27,5,2013,1841,2209648385055,2229648385055
6,27,5,2013,2158,1960919076767,1973419076767
7,27,5,2013,2022,2569022772799,2591522772799
8,27,5,2013,2678,2857038704450,2884538704450
9,27,5,2013,1974,1876301645372,1893801645372
10,27,5,2013,1796,1661940280182,1679440280182
11,27,5,2013,2061,1313169626826,1328169626826
12,27,5,2013,2683,1785175609717,1800175609717
13,27,5,2013,1988,2030512706764,2043012706764
14,27,5,2013,3037,3166484484777,3193984484777
15,27,5,2013,1395,1237844558516,1250344558516
16,27,5,2013,1986,3168879794070,3181379794070
17,27,5,2013,1988,3226519083626,3234019083626
18,27,5,2013,3688,3158579061858,3193579061858
19,27,5,2013,1846,5732816935107,5750316935107
20,27,5,2013,2929,5785298030568,5805298030568
21,27,5,2013,2575,6326141265644,6341141265644
22,27,5,2013,2175,3533621987762,3553621987762
23,27,5,2013,1188,1845314259940,1855314259940
0,28,5,2013,2466,3160508862972,3175508862972
1,28,5,2013,2364,3158085991286,3175585991286
2,28,5,2013,2233,3141376181999,3158876181999
3,28,5,2013,1405,1573279620193,1585779620193
4,28,5,2013,1815,2064136756033,2074136756033
5,28,5,2013,2194,3194624815618,3209624815618
6,28,5,2013,1926,1996596631128,2006596631128
7,28,5,2013,2460,2624608422868,2642108422868
8,28,5,2013,2199,2444099208320,2456599208320
9,28,5,2013,1087,1231699942746,1236699942746
10,28,5,2013,2729,3184308658717,3206808658717
11,28,5,2013,1622,2066932625543,2079432625543
12,28,5,2013,2956,3256070628341,3283570628341
13,28,5,2013,3373,3915204090962,3942704090962
14,28,5,2013,2050,3042486051784,3059986051784
15,28,5,2013,2862,4539537269162,4559537269162
16,28,5,2013,2257,3916788621995,3934288621995
17,28,5,2013,2755,3660167241908,3670167241908
18,28,5,2013,3588,3015540095448,3038040095448
19,28,5,2013,2065,2811507145982,2821507145982
20,28,5,2013,3243,3555231468638,3575231468638
21,28,5,2013,2642,2862794312231,2877794312231
22,28,5,2013,2334,2637648424401,2657648424401
23,28,5,2013,2445,3119820061355,3139820061355
0,29,5,2013,506,607699380429,610199380429
1,29,5,2013,3283,5660331028147,5675331028147
2,29,5,2013,1540,1420934829643,1430934829643
3,29,5,2013,1832,2601348743219,2611348743219
4,29,5,2013,3405,3317602241866,3352602241866
5,29,5,2013,2031,2258142088559,2280642088559
6,29,5,2013,1840,2471826634607,2486826634607
7,29,5,2013,1839,2201605348896,2219105348896
8,29,5,2013,1888,2384051266203,2404051266203
9,29,5,2013,2552,3354645945484,3384645945484
10,29,5,2013,1530,1312409587690,1327409587690
11,29,5,2013,2289,4970251750814,4987751750814
12,29,5,2013,2413,5054340832623,5074340832623
13,29,5,2013,2314,3172780022862,3190280022862
14,29,5,2013,2457,3068205799538,3088205799538
15,29,5,2013,3077,4822184457319,4847184457319
16,29,5,2013,2739,4492638226594,4507638226594
17,29,5,2013,1347,5327408945507,5337408945507
18,29,5,2013,3348,5476017318540,5493517318540
19,29,5,2013,2139,4055574346653,4073074346653
20,29,5,2013,2847,3824035850384,3841535850384
21,29,5,2013,2868,2440990732072,2463490732072
22,29,5,2013,1981,2138204213036,2150704213036
23,29,5,2013,2995,2513199864931,2528199864931
0,30,5,2013,2409,2684558043052,2697058043052
1,30,5,2013,2145,4036993590610,4049493590610
2,30,5,2013,2018,2082823518632,2102823518632
3,30,5,2013,2422,2290062270358,2305062270358
4,30,5,2013,2815,2774509757038,2794509757038
5,30,5,2013,1060,1281893413336,1289393413336
6,30,5,2013,3316,3481629757315,3506629757315
7,30,5,2013,1288,1451800441630,1469300441630
8,30,5,2013,2293,2054250538638,2071750538638
9,30,5,2013,2376,2754145614975,2771645614975
10,30,5,2013,1917,1341006768243,1366006768243
11,30,5,2013,2312,1483740011959,1503740011959
12,30,5,2013,2210,1933655529784,1951155529784
13,30,5,2013,3021,2371428427754,2396428427754
14,30,5,2013,1264,1153244754253,1170744754253
15,30,5,2013,2866,3001016214955,3013516214955
16,30,5,2013,3073,4475993680391,4498493680391
17,30,5,2013,2663,2272280661228,2287280661228
18,30,5,2013,2556,2772743612607,2790243612607
19,30,5,2013,3388,2726790363496,2759290363496
20,30,5,2013,2756,3406767309851,3426767309851
21,30,5,2013,2427,6403735660885,6426235660885
22,30,5,2013,3100,2657158171191,2682158171191
23,30,5,2013,1731,1619052862549,1629052862549
0,31,5,2013,2484,2622202590471,2647202590471
1,31,5,2013,2914,2896149988535,2913649988535
2,31,5,2013,2413,3897966465544,3912966465544
3,31,5,2013,1918,2832410951923,2842410951923
4,31,5,2013,1717,3228123289699,3240623289699
5,31,5,2013,938,2044856539384,2052356539384
6,31,5,2013,2295,3588163978813,3603163978813
7,31,5,2013,3351,4015433298159,4042933298159
8,31,5,2013,2552,4766177605393,4786177605393
9,31,5,2013,1495,2110059836852,2132559836852
10,31,5,2013,1097,1817409244780,1829909244780
11,31,5,2013,2525,3658460534841,3675960534841
12,31,5,2013,2753,2778201118215,2818201118215
13,31,5,2013,1967,1557323958215,1574823958215
14,31,5,2013,3436,3672994785331,3692994785331
15,31,5,2013,2433,1694026626014,1721526626014
16,31,5,2013,2120,2873780295833,2888780295833
17,31,5,2013,2912,3245846711669,3263346711669
18,31,5,2013,3230,2917843443746,2937843443746
19,31,5,2013,1890,2677881657402,2690381657402
20,31,5,2013,1392,1839725403347,1857225403347
21,31,5,2013,1266,2756077731840,2776077731840
22,31,5,2013,2201,1586116084655,1596116084655
23,31,5,2013,3047,2347045685155,2364545685155
0,1,6,2013,2781,2236291971330,2258791971330
1,1,6,2013,1971,2058173761165,2078173761165
2,1,6,2013,2440,1642132440564,1667132440564
3,1,6,2013,2447,2414463128722,2434463128722
4,1,6,2013,1903,2152267049372,2172267049372
5,1,6,2013,1618,2430725970837,2450725970837
6,1,6,2013,2216,2655659714363,2678159714363
7,1,6,2013,2537,2224771765174,2247271765174
8,1,6,2013,2108,1966301570549,1986301570549
9,1,6,2013,1247,1149184884154,1164184884154
10,1,6,2013,2185,2016202588654,2038702588654
11,1,6,2013,2569,1962435746248,1989935746248
12,1,6,2013,1942,1094821948016,1109821948016
13,1,6,2013,1837,1250376582324,1267876582324
14,1,6,2013,2112,2111710472020,2139210472020
15,1,6,2013,2177,2372658689601,2397658689601
16,1,6,2013,2604,1983895750895,2001395750895
17,1,6,2013,2860,2018791328903,2051291328903
18,1,6,2013,2607,2451284517367,2473784517367
19,1,6,2013,2622,2334619677381,2359619677381
20,1,6,2013,2521,1624989108202,1647489108202
21,1,6,2013,2728,2534362384716,2554362384716
22,1,6,2013,2056,1573612953879,1591112953879
23,1,6,2013,2223,1765706432779,1798206432779
0,2,6,2013,1838,786355769095,808855769095
1,2,6,2013,1454,1780821162851,1795821162851
2,2,6,2013,2005,1278713658489,1303713658489
3,2,6,2013,1831,1467888745276,1485388745276
4,2,6,2013,1793,1342979008942,1370479008942
5,2,6,2013,1967,1616785266647,1641785266647
6,2,6,2013,1887,1392067311256,1422067311256
7,2,6,2013,1918,1337737357241,1357737357241
8,2,6,2013,2203,2046412789946,2061412789946
9,2,6,2013,2023,2138586085708,2161086085708
10,2,6,2013,1759,1150837721788,1163337721788
11,2,6,2013,2052,3156298108472,3181298108472
12,2,6,2013,1608,1885456851246,1895456851246
13,2,6,2013,1852,1473724476707,1486224476707
14,2,6,2013,2956,1812425608584,1834925608584
15,2,6,2013,2083,1758770956885,1768770956885
16,2,6,2013,2540,1816724033956,1849224033956
17,2,6,2013,2642,3153309772122,3178309772122
18,2,6,2013,2694,2573601404318,2601101404318
19,2,6,2013,1742,1116889819616,1136889819616
20,2,6,2013,2662,1879838870223,1909838870223
21,2,6,2013,2917,1696938624391,1724438624391
22,2,6,2013,1385,1432185429968,1442185429968
23,2,6,2013,2136,2594685024407,2607185024407
0,3,6,2013,2157,1843537251029,1868537251029
1,3,6,2013,1985,2471698942109,2496698942109
2,3,6,2013,1555,3232331449950,3244831449950
3,3,6,2013,2119,2410477791544,2432977791544
4,3,6,2013,1870,2595110588345,2620110588345
5,3,6,2013,1157,1324140611293,1354140611293
6,3,6,2013,2183,3108209780352,3128209780352
7,3,6,2013,2170,2118547039076,2146047039076
8,3,6,2013,1448,1992004179879,2007004179879
9,3,6,2013,1746,2857197986829,2877197986829
10,3,6,2013,1855,2771894439113,2796894439113
11,3,6,2013,1654,2278044038276,2300544038276
12,3,6,2013,2028,2251314982375,2266314982375
13,3,6,2013,2180,2556465293170,2581465293170
14,3,6,2013,3044,4150360329817,4167860329817
15,3,6,2013,3190,2688743266447,2711243266447
16,3,6,2013,2838,4640886411186,4655886411186
17,3,6,2013,3162,4749437908435,4776937908435
18,3,6,2013,3141,5418046062183,5448046062183
19,3,6,2013,2497,4946315116659,4973815116659
20,3,6,2013,3567,4984378649116,5006878649116
21,3,6,2013,2586,4586762827112,4601762827112
22,3,6,2013,3816,5140405871934,5170405871934
23,3,6,2013,1926,2395812831592,2410812831592
0,4,6,2013,1319,1582006902845,1592006902845
1,4,6,2013,2333,3341075630474,3353575630474
2,4,6,2013,2887,3351776915345,3379276915345
3,4,6,2013,2060,2777195693420,2797195693420
4,4,6,2013,1371,1848619400466,1871119400466
5,4,6,2013,2396,3771930722041,3789430722041
6,4,6,2013,1733,1426411988764,1443911988764
7,4,6,2013,2159,2464863696651,2489863696651
8,4,6,2013,2160,2035775667646,2063275667646
9,4,6,2013,2228,2957610688275,2987610688275
10,4,6,2013,1847,2033032659126,2048032659126
11,4,6,2013,2137,2376366510986,2396366510986
12,4,6,2013,2889,3200393236463,3232893236463
13,4,6,2013,1494,1460023829637,1470023829637
14,4,6,2013,4252,3806185693934,3833685693934
15,4,6,2013,2652,2049278412854,2071778412854
16,4,6,2013,3040,3558109007720,3578109007720
17,4,6,2013,3509,3194993185770,3227493185770
18,4,6,2013,2509,2621281415171,2641281415171
19,4,6,2013,2744,3691569734085,3714069734085
20,4,6,2013,2524,3103110070749,3138110070749
21,4,6,2013,2329,2677593262000,2707593262000
22,4,6,2013,2612,3690322210437,3705322210437
23,4,6,2013,2438,2611103569216,2631103569216
0,5,6,2013,2460,2970201227021,2992701227021
1,5,6,2013,2180,2693158033389,2715658033389
2,5,6,2013,2564,2697312969722,2717312969722
3,5,6,2013,1143,1730586402682,1738086402682
4,5,6,2013,2688,3835707502432,3860707502432
