hour,day,month,year,num_transactions,input_value,output_value
10,6,12,2013,1,,5000000000
3,8,12,2013,62,,3157054700000000
4,8,12,2013,829,100099300000000,41361670100000000
5,8,12,2013,146,,7268034500000000
6,8,12,2013,88,205159500000000,4339859300000000
7,8,12,2013,92,378390999960000,4581979799960000
8,8,12,2013,65,17175800000000,3242497300000000
9,8,12,2013,65,,3488551400000000
10,8,12,2013,98,,4551169800000000
11,8,12,2013,134,694597791419650,5315831791419650
12,8,12,2013,209,2437474296850601,7570675296850601
13,8,12,2013,436,6440820923596503,10861629823596503
14,8,12,2013,424,8475627489989940,11863250689989940
15,8,12,2013,508,7831894062052059,12237826462052059
16,8,12,2013,207,1537788664216093,5231758664216093
17,8,12,2013,86,421785238599077,2937657838599077
18,8,12,2013,203,4600313910797307,9345588410797307
19,8,12,2013,345,2841536355805182,6155109455805182
20,8,12,2013,928,15229190089634835,19952694789634835
21,8,12,2013,641,10474691435214722,14645786435214722
22,8,12,2013,865,18465025778884308,23174693778884308
23,8,12,2013,720,12278659833173749,15221331333173749
0,9,12,2013,748,13979864387519630,17568890187519630
1,9,12,2013,821,15775507279953741,19555265079953741
2,9,12,2013,530,8421722595075422,11522722295075422
3,9,12,2013,310,9638118423879840,13185835423879840
4,9,12,2013,333,6940524470405595,9506817970405595
5,9,12,2013,336,9552989365312435,12104093365312435
6,9,12,2013,53,52743610515939,1570869310515939
7,9,12,2013,389,8705281504552451,11535982604552451
8,9,12,2013,334,5553967275112792,8316662675112792
9,9,12,2013,321,6325984629704679,9935907629704679
10,9,12,2013,419,8293194401596775,12138031501596775
11,9,12,2013,458,12615839146781659,15913904246781659
12,9,12,2013,451,13688184799006027,17107094599006027
13,9,12,2013,386,10918939662631140,13712656562631140
14,9,12,2013,487,15351914677852730,18622850177852730
15,9,12,2013,419,10313735104778887,13859096704778887
16,9,12,2013,492,14948610745299350,18990085845299350
17,9,12,2013,492,13757389905103408,16379456905103408
18,9,12,2013,530,9398232669647419,12985628069647419
19,9,12,2013,584,9624303322950083,12557649022950083
20,9,12,2013,539,9433346832831134,13201873732831134
21,9,12,2013,473,10291307670394687,13785034670394687
22,9,12,2013,476,8723680475798419,11186190475798419
23,9,12,2013,484,10199555126032119,13456625826032119
0,10,12,2013,409,11633361385034947,14294580385034947
1,10,12,2013,345,10428349976969641,13084646876969641
2,10,12,2013,538,12217151585801574,15693968685801574
3,10,12,2013,494,10011179848835258,13443770648835258
4,10,12,2013,491,12722355156170124,16644226456170124
5,10,12,2013,495,11929733534068500,14948088234068500
6,10,12,2013,490,10554490810189302,14227097710189302
7,10,12,2013,536,14362108258588499,18069821158588499
8,10,12,2013,515,13039790138827468,16540183338827468
9,10,12,2013,462,10997316534095755,14192120734095755
10,10,12,2013,417,11645775405791665,14859828705791665
11,10,12,2013,488,12874448423718823,16671905423718823
12,10,12,2013,479,10499388255703827,13586929755703827
13,10,12,2013,414,14395142145394613,16547457445394613
14,10,12,2013,537,12483292972481580,16016774372481580
15,10,12,2013,510,10066466589716877,12331643789716877
16,10,12,2013,274,6080295867743927,7957472767743927
17,10,12,2013,196,3296081125279857,4695045825279857
18,10,12,2013,219,2646143243705175,4793022943705175
19,10,12,2013,166,2224494601660457,3819291701660457
20,10,12,2013,336,5264438075148233,8077398675148233
21,10,12,2013,386,6612658892347276,9054976092347276
22,10,12,2013,613,12867828843995276,16333611443995276
23,10,12,2013,1057,18001613353095373,22063059553095373
0,11,12,2013,1167,17263169236492191,21498243436492191
1,11,12,2013,1829,11605466828934569,15043924128934569
2,11,12,2013,1490,42441464095729018,46577050695729018
3,11,12,2013,1913,16864061020805759,20122791620805759
4,11,12,2013,838,13683447912149219,17553302612149219
5,11,12,2013,1298,21737245203503672,25084450803503672
6,11,12,2013,806,13815495495978954,16237197395978954
7,11,12,2013,688,21812166541257320,25558390541257320
8,11,12,2013,900,12001438859239388,15952575759239388
9,11,12,2013,760,14218604007314049,17697127907314049
10,11,12,2013,684,11843111010545138,15201721110545138
11,11,12,2013,583,9931923996765057,12902717896765057
12,11,12,2013,593,18009708811958929,20792062611958929
13,11,12,2013,992,16136381208707521,19480338708707521
14,11,12,2013,416,11591798161016482,13692993661016482
15,11,12,2013,1017,16429065529691555,18542719129691555
16,11,12,2013,1535,12644688937799817,15596378137799817
17,11,12,2013,876,16538982536625073,19714995136625073
18,11,12,2013,1233,23013689642387536,26209683742387536
19,11,12,2013,1776,21260185746747242,24520535746747242
20,11,12,2013,2448,23728453275666037,27313279175666037
21,11,12,2013,2630,26244708295941514,29167266895941514
22,11,12,2013,2072,20458696689858137,23317483889858137
23,11,12,2013,1982,21458277155665509,24051610055665509
0,12,12,2013,1071,10420896078582619,12851874378582619
1,12,12,2013,1467,14560515031282661,17528381231282661
2,12,12,2013,1449,16582228977163085,20308017677163085
3,12,12,2013,2069,26744878875461372,30195979575461372
4,12,12,2013,1890,22908349703287864,25468563703287864
5,12,12,2013,1511,12972095728423207,16865896828423207
6,12,12,2013,1336,14591840361457513,18791250161457513
7,12,12,2013,1265,19748979682138354,23127747182138354
8,12,12,2013,934,16538440461614445,19679307861614445
9,12,12,2013,1360,26594909038138270,30028750438138270
10,12,12,2013,683,13473160197586616,15881247597586616
11,12,12,2013,565,15590960323016403,18062667223016403
12,12,12,2013,1342,13808938295247291,16516265995247291
13,12,12,2013,1978,33327702802611587,35722541202611587
14,12,12,2013,2323,35839121353585824,38846112953585824
15,12,12,2013,2721,32596458350040969,36036438950040969
16,12,12,2013,4180,38736373520654413,41963805520654413
17,12,12,2013,2747,32792684795175614,36430125995175614
18,12,12,2013,2181,23573602587219842,25276388387219842
19,12,12,2013,1949,22211046820975381,24718966620975381
20,12,12,2013,2743,15868977065750661,17859225265750661
21,12,12,2013,2782,15616568297298853,17703366697298853
22,12,12,2013,2113,21875904109640754,23946472509640754
23,12,12,2013,2837,47692215115399419,50739279315399419
0,13,12,2013,2366,43677458303114066,46993219403114066
1,13,12,2013,1898,29969880556480129,33274023756480129
2,13,12,2013,1968,45857002312424539,49807900212424539
3,13,12,2013,2244,49652475575865806,52975126875865806
4,13,12,2013,1584,34190351012011479,37810408212011479
5,13,12,2013,2020,50172777580572769,54202894080572769
6,13,12,2013,1760,35233203151866695,37646172151866695
7,13,12,2013,1873,40860178273703017,44238851373703017
8,13,12,2013,2197,37493289588795404,40159175088795404
9,13,12,2013,1664,27014597237504208,30260539637504208
10,13,12,2013,2092,45556313288563224,48576400488563224
11,13,12,2013,2469,41805581758026192,44840781558026192
12,13,12,2013,2618,34734267324157734,37062008824157734
13,13,12,2013,3465,41517324552027263,44934525252027263
14,13,12,2013,3477,45133099383910024,47831060083910024
15,13,12,2013,2569,31083417630562829,34089890330562829
16,13,12,2013,2243,35246277685152694,39650767085152694
17,13,12,2013,3262,49523235135280167,53139501035280167
18,13,12,2013,1979,33789254264755041,37484326164755041
19,13,12,2013,1997,47485372065087822,50434171165087822
20,13,12,2013,1348,24795880383894591,27651309383894591
21,13,12,2013,1520,39671848602130502,43299229802130502
22,13,12,2013,2009,25266165673639321,28595244973639321
23,13,12,2013,1625,29057324398199991,32571324398199991
0,14,12,2013,1383,26188989592700148,30147100092700148
1,14,12,2013,1738,33367028469717217,36890013169717217
2,14,12,2013,1540,27588913648365042,31059292148365042
3,14,12,2013,1115,16699377435682356,19807293935682356
4,14,12,2013,1512,26021456552874196,29105744152874196
5,14,12,2013,1622,30393056273286847,33524023173286847
6,14,12,2013,1803,37239657241981874,40824142541981874
7,14,12,2013,1766,31315933701608237,35042016201608237
8,14,12,2013,2092,37918262717274905,40745836517274905
9,14,12,2013,2143,27932412382184847,31487142382184847
10,14,12,2013,1932,30124749742640467,33291515542640467
11,14,12,2013,2716,41827603601709289,44920408901709289
12,14,12,2013,4280,43421170869999423,45617061869999423
13,14,12,2013,2959,34842400622315040,38341435222315040
14,14,12,2013,4393,44067673220684442,46930860220684442
15,14,12,2013,4544,40613499702902186,43820552102902186
16,14,12,2013,6296,103454887541607719,107511045941607719
17,14,12,2013,6036,62215241834976887,65678254734976887
18,14,12,2013,6968,80501548362976983,83760172362976983
19,14,12,2013,6528,70307409318359531,73629265118359531
20,14,12,2013,4988,84510480233391768,87427514933391768
21,14,12,2013,4844,86148590688349975,88587874988349975
22,14,12,2013,4266,39383538361318052,42462194661318052
23,14,12,2013,4515,59097656009839414,62245909709839414
0,15,12,2013,4451,64645029174517383,67391059574517383
1,15,12,2013,5471,93929985434881272,97440921834881272
2,15,12,2013,5206,129800568362264035,132763243562264035
3,15,12,2013,4909,119009334466279291,121827471266279291
4,15,12,2013,4483,96600369305365708,100162683105365708
5,15,12,2013,5075,115578623072217647,119045108872217647
6,15,12,2013,4480,107759817787214221,111805530687214221
7,15,12,2013,3453,119188934439724202,122323318539724202
8,15,12,2013,5276,163758714644363774,166992409244363774
9,15,12,2013,5685,151424319448389082,156026702448389082
10,15,12,2013,5198,117881772506507656,121246660206507656
11,15,12,2013,5914,141896041152179908,145282221052179908
12,15,12,2013,6472,139641354240488682,143133374240488682
13,15,12,2013,5740,108178450968944997,111300477968944997
14,15,12,2013,6977,135786322476450189,138546390476450189
15,15,12,2013,6884,130680890669155573,134064810569155573
16,15,12,2013,7269,153999545086861127,158669509686861127
17,15,12,2013,4842,111446649155408838,115956834155408838
18,15,12,2013,5795,96546108158203546,100270777958203546
19,15,12,2013,6868,122929272443026157,126537303343026157
20,15,12,2013,5514,79285703763903121,82012892563903121
21,15,12,2013,5129,58951818195706314,63023228895706314
22,15,12,2013,4960,84170721125472493,87184655325472493
23,15,12,2013,4574,68296125210488858,71834910410488858
0,16,12,2013,6346,5554515752776727840,5557932174876727840
1,16,12,2013,3747,50847852608538152,53996823408538152
2,16,12,2013,3952,43618291200297566,46770565700297566
3,16,12,2013,5572,33004056882644254,36747351582644254
4,16,12,2013,3724,44801492430920351,48099192030920351
5,16,12,2013,2961,38463632779380346,41717640179380346
6,16,12,2013,3406,61470182217990497,65241787017990497
7,16,12,2013,4001,94239563533201187,97094609633201187
8,16,12,2013,2937,136101265460894260,139117426360894260
9,16,12,2013,3169,216492684847557437,220157933147557437
10,16,12,2013,3328,74317173300379206,77675305400379206
11,16,12,2013,3441,71824118538321324,75271879738321324
12,16,12,2013,3306,59114476598122942,62533940298122942
13,16,12,2013,2901,57949887217782669,59843126517782669
14,16,12,2013,4320,129110713416973377,130795749216973377
15,16,12,2013,4049,51918561993294677,55414387593294677
16,16,12,2013,3749,83123025447529279,86326013647529279
17,16,12,2013,3762,102717762257549200,106058364157549200
18,16,12,2013,4155,44871869129799336,49216251029799336
19,16,12,2013,4041,46231213949395858,49952743149395858
20,16,12,2013,4825,38001742540193748,41938630640193748
21,16,12,2013,5175,58620995955823934,61941726855823934
22,16,12,2013,4694,40373972451629844,43387423151629844
23,16,12,2013,4678,48007190691499784,51607897291499784
0,17,12,2013,4249,49321701139869283,52507243439869283
1,17,12,2013,5258,45195773800764537,48020513900764537
2,17,12,2013,3801,54348585097493463,57562493497493463
3,17,12,2013,5588,35108589226141472,37892065626141472
4,17,12,2013,4573,42350193597875878,45862356897875878
5,17,12,2013,3238,49433787865179086,51846860565179086
6,17,12,2013,2587,29453106590529817,32411727290529817
7,17,12,2013,2330,46515532481393641,49194572181393641
8,17,12,2013,2855,41515828415339324,43854550515339324
9,17,12,2013,2881,46401644433970080,49719148833970080
10,17,12,2013,2738,47016571126322933,49713979426322933
11,17,12,2013,3097,40441250142525049,43107024542525049
12,17,12,2013,3155,36600320222179271,39331131722179271
13,17,12,2013,2928,43312644686450640,45771431386450640
14,17,12,2013,3487,51410116666365114,55805503066365114
15,17,12,2013,3480,71974252796921583,75661423796921583
16,17,12,2013,3935,86926861253872613,89739527753872613
17,17,12,2013,4055,58130452184403996,61071109284403996
18,17,12,2013,4672,41559492411928226,43902071611928226
19,17,12,2013,5358,107998902235560771,110871280735560771
20,17,12,2013,3868,34321614669664940,36218105569664940
21,17,12,2013,4674,61820841128968395,65474389428968395
22,17,12,2013,5261,52263881491183095,55878345991183095
23,17,12,2013,5904,70914781380024184,73647618080024184
0,18,12,2013,4640,60196694459019943,64055899159019943
1,18,12,2013,3969,57842994578830622,60998725778830622
2,18,12,2013,3621,55544908245722556,58802383345722556
3,18,12,2013,2645,34635639107863432,37397525307863432
4,18,12,2013,2971,73466710661550536,76628340161550536
5,18,12,2013,2566,45902969030479429,50060893330479429
6,18,12,2013,2862,59967825248245946,63427376248245946
7,18,12,2013,3011,61160014690438237,64076581690438237
8,18,12,2013,3071,76907812303374957,80609790803374957
9,18,12,2013,2725,33619114584028651,36750938684028651
10,18,12,2013,2742,33665019653728077,36553528153728077
11,18,12,2013,2533,19088993978396162,21180715778396162
12,18,12,2013,2716,27345123801011726,29660651301011726
13,18,12,2013,3235,48766776638763580,52256600138763580
14,18,12,2013,3338,73147811698600436,76137241698600436
15,18,12,2013,4933,53023592097481467,55509790297481467
16,18,12,2013,4406,58187226854167816,60908422454167816
17,18,12,2013,4959,72550275699294788,75069457299294788
18,18,12,2013,5289,49417086535530624,52165652035530624
19,18,12,2013,5274,65465924724579876,68300165524579876
20,18,12,2013,5848,63131411450375693,66554405250375693
21,18,12,2013,6294,72196238719489675,75843742119489675
22,18,12,2013,6490,98494538394368488,101991133794368488
23,18,12,2013,6571,125710585641687109,128474013141687109
0,19,12,2013,8085,98600942175619744,102550536075619744
1,19,12,2013,7598,113681283920990129,117707900120990129
2,19,12,2013,6614,126205933576526398,130407061576526398
3,19,12,2013,5874,85897847937453491,88748231537453491
4,19,12,2013,5316,73489147108032568,76298523108032568
5,19,12,2013,4670,77287964195669504,79791197095669504
6,19,12,2013,5358,88914983865432421,92921803265432421
7,19,12,2013,6133,115148353217266609,118204382017266609
8,19,12,2013,9979,106399854333709731,109537138233709731
9,19,12,2013,10122,82891929716369566,85361445116369566
10,19,12,2013,10121,91778475570482457,95001933870482457
11,19,12,2013,7661,97611808627709624,101092279727709624
12,19,12,2013,5850,108011773450019150,110454338850019150
13,19,12,2013,6005,93318795533156244,96823518133156244
14,19,12,2013,6952,117797840932395403,120591287432395403
15,19,12,2013,7096,133468127061770073,136476498461770073
16,19,12,2013,10131,138451853794134635,141144514294134635
17,19,12,2013,10258,145369904628181918,147817983228181918
18,19,12,2013,10323,103457100833238126,106823931933238126
19,19,12,2013,11524,166985644534595785,169852481634595785
20,19,12,2013,10113,124085276562896808,128011259762896808
21,19,12,2013,10107,140274686522351336,142979779622351336
22,19,12,2013,8717,151718340909736026,155338562409736026
23,19,12,2013,9497,183774141622027067,187843712922027067
0,20,12,2013,8995,177036811041385205,180812961841385205
1,20,12,2013,7888,156269720873370960,159389671373370960
2,20,12,2013,7572,109361666340535460,112909677040535460
3,20,12,2013,7580,129057889834093119,132275945434093119
4,20,12,2013,8313,133583076641461349,135686020441461349
5,20,12,2013,7358,130702066030402802,133579110630402802
6,20,12,2013,7565,129327618839015197,132603344839015197
7,20,12,2013,7826,166473967355182117,170143738255182117
8,20,12,2013,8518,178753270913677562,182387278113677562
9,20,12,2013,8161,171003562226044117,174796105726044117
10,20,12,2013,7537,144596499629349516,148079052829349516
11,20,12,2013,7999,169253427123690562,172978195323690562
12,20,12,2013,8165,145558900256131561,148555726056131561
13,20,12,2013,7321,118878037002917285,121724135702917285
14,20,12,2013,9443,181226760566485767,183898815566485767
15,20,12,2013,8190,126334131370563613,128019490270563613
16,20,12,2013,11159,178281847620956614,180843329020956614
17,20,12,2013,8151,119629562609065279,122641030709065279
18,20,12,2013,9037,284535291982560978,287692223582560978
19,20,12,2013,9798,293803655045028854,297070518745028854
20,20,12,2013,9689,425461853923425159,428497356423425159
21,20,12,2013,7517,251762850340660199,254820339240660199
22,20,12,2013,8500,235994754460271654,239825485960271654
23,20,12,2013,9162,256323899426675746,259858111426675746
0,21,12,2013,9354,210293463273290082,214340593573290082
1,21,12,2013,7052,176504614043053880,179365648843053880
2,21,12,2013,8541,183585426662709869,186304033262709869
3,21,12,2013,7733,216463602525504166,218868466225504166
4,21,12,2013,5917,134879272749283788,138121300249283788
5,21,12,2013,6158,168920557153054812,171544704553054812
6,21,12,2013,6424,172563524098991726,175012448698991726
7,21,12,2013,6212,173555157477925149,175707313277925149
8,21,12,2013,5006,124511798205701913,126553135805701913
9,21,12,2013,7357,198051354356831548,201307408156831548
10,21,12,2013,6286,144750081691749402,147752365091749402
11,21,12,2013,8206,177264611925522542,180295723425522542
12,21,12,2013,9331,226737338274076832,230478864274076832
13,21,12,2013,5948,149291269184159438,151984530984159438
14,21,12,2013,4704,97230813351070887,101538971951070887
15,21,12,2013,6216,143640866965569972,146598209665569972
16,21,12,2013,6378,146964684736109799,150331307236109799
17,21,12,2013,6667,135321712433039267,138744006533039267
18,21,12,2013,6575,136272850890818807,139355731290818807
19,21,12,2013,8557,210462645913420927,213404496513420927
20,21,12,2013,7550,173658468849791181,176874210149791181
21,21,12,2013,7620,158883655954441566,161562267954441566
22,21,12,2013,7325,150904386976882603,154150345476882603
23,21,12,2013,7715,179937429930716754,183122137830716754
0,22,12,2013,7343,157387106891109615,159932585691109615
1,22,12,2013,6771,138323132136296883,140903426036296883
2,22,12,2013,7565,171147676599615883,174508692099615883
3,22,12,2013,5927,138671519037368245,142011638137368245
4,22,12,2013,7074,184580641726195936,188121253426195936
5,22,12,2013,5860,114865741416902124,117408033316902124
6,22,12,2013,4616,105826697494382570,108835109294382570
7,22,12,2013,5723,127369276277206439,129790473277206439
8,22,12,2013,5538,121614842645160289,124077913345160289
9,22,12,2013,7188,182093825774406795,184536209274406795
10,22,12,2013,5454,124719531940252830,126777349340252830
11,22,12,2013,6208,140430651241524134,143062069241524134
12,22,12,2013,5853,145465634349371663,148025249249371663
13,22,12,2013,6982,159288665652028987,162277888752028987
14,22,12,2013,7594,176329869138597841,180735651738597841
15,22,12,2013,8977,215478281639270693,219728242139270693
16,22,12,2013,7283,145686759985922012,148698425585922012
17,22,12,2013,7167,170640381735700557,174322576235700557
18,22,12,2013,7064,155323789909998268,158236584109998268
19,22,12,2013,7184,161952894613606277,164674948213606277
20,22,12,2013,6552,144538104574567195,147377864374567195
21,22,12,2013,7123,160273115198270862,163251534098270862
22,22,12,2013,6675,136133297513039371,138074682113039371
23,22,12,2013,5896,322546388412289032,325319906512289032
0,23,12,2013,6275,297931098372002692,300588696072002692
1,23,12,2013,6404,229967961937257326,233648728737257326
2,23,12,2013,6070,152949896437220947,155559939337220947
3,23,12,2013,6339,162848422079855970,165471268179855970
4,23,12,2013,5500,152940627584605975,155848530084605975
5,23,12,2013,4828,126068016483432274,129648522183432274
6,23,12,2013,3733,89558734205174476,92478145405174476
7,23,12,2013,5950,171068006457559030,174213791257559030
8,23,12,2013,6681,181817795388497323,185492610288497323
9,23,12,2013,5351,139711830832853657,142365575032853657
10,23,12,2013,5517,151350395282481900,153921120982481900
11,23,12,2013,5747,157715337666434443,161621279666434443
12,23,12,2013,6232,174450249978785360,177296423278785360
13,23,12,2013,5378,129432696691228677,132283503191228677
14,23,12,2013,6779,175720825233314955,178373853933314955
15,23,12,2013,5967,141020962624243658,144088797624243658
16,23,12,2013,7632,172998113270799610,176177566970799610
17,23,12,2013,7639,182422696727116465,185364675727116465
18,23,12,2013,6844,180423837065481470,183586704765481470
19,23,12,2013,6753,174367296297381700,177317138097381700
20,23,12,2013,7582,171647679853504904,174372621653504904
21,23,12,2013,7527,207286769483049910,210947351183049910
22,23,12,2013,7333,191164130597793128,194393318897793128
23,23,12,2013,6427,155968300394554022,159206342794554022
0,24,12,2013,6015,128408069124032119,131453944124032119
1,24,12,2013,5241,119947347999326017,122751561299326017
2,24,12,2013,5618,146115505903251078,149451158903251078
3,24,12,2013,5205,125690907570121955,128888611470121955
4,24,12,2013,5635,150241377533308319,154313290433308319
5,24,12,2013,4795,105082835643722051,107364619443722051
6,24,12,2013,4006,101009263379450994,103465202179450994
7,24,12,2013,5008,120544844713950335,124257686913950335
8,24,12,2013,4696,134270979464404640,138438929164404640
9,24,12,2013,5191,138261152995812994,140881604795812994
10,24,12,2013,4335,115683116184270651,118406607284270651
11,24,12,2013,5050,183012104995826259,186171835895826259
12,24,12,2013,5012,124282399553754462,126990550753754462
13,24,12,2013,5424,193393664891782362,196648273491782362
14,24,12,2013,5896,173628946224916584,176931855824916584
15,24,12,2013,5561,132307282546085548,135525956646085548
16,24,12,2013,5392,128035729569663504,131777312469663504
17,24,12,2013,6644,157215569050698858,159888998150698858
18,24,12,2013,5580,120230404273225497,122876541773225497
19,24,12,2013,5258,138696772144738325,141215374644738325
20,24,12,2013,5997,148842330568900251,151547737468900251
21,24,12,2013,6179,143422343306555424,146869915606555424
22,24,12,2013,4818,107198871121816171,109524087421816171
23,24,12,2013,5345,109738250051987767,112361780951987767
0,25,12,2013,5758,137241841998656179,140764051298656179
1,25,12,2013,5899,150751773321190295,154354057921190295
2,25,12,2013,5061,128981258922257531,131944842722257531
3,25,12,2013,5456,148641451132130654,152392750032130654
4,25,12,2013,4975,122471536235378246,125288083735378246
5,25,12,2013,5958,124035747672655547,127475122572655547
6,25,12,2013,6531,131915736692275141,134925977892275141
7,25,12,2013,5870,165199039630683947,167890098030683947
8,25,12,2013,5041,117275370260964459,120646691060964459
9,25,12,2013,4913,123806919160371263,126598215960371263
10,25,12,2013,5947,156448383675667401,159635274475667401
11,25,12,2013,4526,123217348997894152,126189672297894152
12,25,12,2013,4876,123594719624452030,126807126724452030
13,25,12,2013,4905,128774007915532681,131420298815532681
14,25,12,2013,4254,93255409223117364,95495596423117364
15,25,12,2013,6175,135003913404683866,138046531804683866
16,25,12,2013,6960,161050650084005537,163971402584005537
17,25,12,2013,5657,133472762036447430,135917109236447430
18,25,12,2013,5302,226645868133443629,229375787533443629
19,25,12,2013,6067,261483439768107840,264598358568107840
20,25,12,2013,5294,246277999054344578,249642092354344578
21,25,12,2013,4979,138032835015998679,141496481715998679
22,25,12,2013,5612,148345972682634883,150771466082634883
23,25,12,2013,6587,173608275520058331,176948982720058331
0,26,12,2013,5635,141337009392472442,144762230892472442
1,26,12,2013,5498,128385286553929241,131108735653929241
2,26,12,2013,5716,144452814945429561,147641447445429561
3,26,12,2013,4881,125378347574674221,128482849574674221
4,26,12,2013,4375,92357262266356974,94533683866356974
5,26,12,2013,4450,118930042900397721,121802846600397721
6,26,12,2013,4609,106537714054446117,109846326654446117
7,26,12,2013,4392,191361978010215813,194032835010215813
8,26,12,2013,4714,129048028321844273,131769026521844273
9,26,12,2013,6582,154444607560645736,158076777160645736
10,26,12,2013,6270,188336475967934230,191773770567934230
11,26,12,2013,5478,156084597506457843,159236823506457843
12,26,12,2013,5274,138160605694945651,141076517894945651
13,26,12,2013,5291,129024385400377800,131593498400377800
14,26,12,2013,4559,77720576000121166,79616975300121166
15,26,12,2013,4213,112018568322037963,114403370122037963
16,26,12,2013,4238,103927841240784449,105839485340784449
17,26,12,2013,4431,90856139589784313,93486303589784313
18,26,12,2013,5796,128178575404125856,131323983404125856
19,26,12,2013,4942,118825528541944810,121251990241944810
20,26,12,2013,5779,125446841152558048,128198356152558048
21,26,12,2013,5511,113573995054566071,117715125054566071
22,26,12,2013,7157,171362732581076985,175364288281076985
23,26,12,2013,7466,222982870356113768,227128026856113768
0,27,12,2013,5108,179743478296057260,182142157596057260
1,27,12,2013,4666,318567768347713680,321508061947713680
2,27,12,2013,4699,101556346486629511,104463448986629511
3,27,12,2013,3858,93106556580755383,94897483380755383
4,27,12,2013,6438,124089762081875064,126060949981875064
5,27,12,2013,5589,99115708543981117,101523254943981117
6,27,12,2013,7031,118827397479990379,123018806379990379
7,27,12,2013,6722,153409781772651326,156916794572651326
8,27,12,2013,6950,142354710959816171,146333418959816171
9,27,12,2013,3878,74549353384081807,76401503984081807
10,27,12,2013,4623,110924797294350424,113392215494350424
11,27,12,2013,5227,134470170398527863,137484591098527863
12,27,12,2013,4584,123171073612925768,126141330112925768
13,27,12,2013,5492,122426009933108417,125191690633108417
14,27,12,2013,6096,156969726784617203,160549556884617203
15,27,12,2013,6612,159176085925858561,162408327125858561
16,27,12,2013,6221,145089980920414128,147961708320414128
17,27,12,2013,4619,107868105288331040,110338208788331040
18,27,12,2013,5951,147164208416695451,150314113916695451
19,27,12,2013,5812,101485633607248863,103371751307248863
20,27,12,2013,6864,111146282216210731,113803309916210731
21,27,12,2013,5741,96204794118435955,98905123618435955
22,27,12,2013,6326,117908600604385149,121121409504385149
23,27,12,2013,5808,131274043687390955,134670911887390955
0,28,12,2013,5170,119078604835775894,122575512435775894
1,28,12,2013,5583,137960891866417435,140661546566417435
2,28,12,2013,4627,114644702761075752,118451941261075752
3,28,12,2013,5528,148283450529641025,152287631129641025
4,28,12,2013,6444,180912090491156129,185178823291156129
5,28,12,2013,4276,110957249436594288,113910429436594288
6,28,12,2013,4118,111054410207154747,113609324107154747
7,28,12,2013,3110,75830351241328618,77974143841328618
8,28,12,2013,4502,114704446527439869,117761993327439869
9,28,12,2013,4875,130552581639427180,133661290039427180
10,28,12,2013,4549,133820407978432197,137082538278432197
11,28,12,2013,4924,123577328029587502,126815811529587502
12,28,12,2013,4128,139645818007546422,142119351207546422
13,28,12,2013,4240,119679950348042307,122053487448042307
14,28,12,2013,4386,121392833753692589,124289634053692589
15,28,12,2013,4347,150669700150182677,153886644350182677
16,28,12,2013,2979,53823390541144863,57369434141144863
17,28,12,2013,4285,112823578855491370,115450041755491370
18,28,12,2013,6718,154780180716479045,156843145416479045
19,28,12,2013,4449,101262949264313980,103550653864313980
20,28,12,2013,3823,97386928357943827,99923977257943827
21,28,12,2013,5977,161826399451585318,164784115551585318
22,28,12,2013,6353,171235521062431941,174307165662431941
23,28,12,2013,5829,174292382851482096,177458771251482096
0,29,12,2013,4695,104886305776266854,107488089476266854
1,29,12,2013,4160,77511476991480025,80562769091480025
2,29,12,2013,4472,90164438714188947,92644881614188947
3,29,12,2013,5005,122362738907552226,125807528407552226
4,29,12,2013,5302,115837706715269251,119413927615269251
5,29,12,2013,5105,115826004399430691,118549783699430691
6,29,12,2013,3842,91504651777652023,94642474877652023
7,29,12,2013,3593,75202286037001128,77398938837001128
8,29,12,2013,4019,73069121447072239,75490737247072239
9,29,12,2013,3745,99316881008333633,101911505408333633
10,29,12,2013,4805,139252743936587491,142712645536587491
11,29,12,2013,5257,147780480085517105,151214586785517105
12,29,12,2013,5793,167443182711943914,170103685011943914
13,29,12,2013,4954,132992516957280827,135275976357280827
14,29,12,2013,5294,110363038667227569,114155138467227569
15,29,12,2013,5158,131852095741892550,135107301541892550
16,29,12,2013,5544,150605286843999516,153125801443999516
17,29,12,2013,4389,110481657496882930,113903953396882930
18,29,12,2013,5436,140058637298592268,143402735398592268
19,29,12,2013,5636,156189230347579772,159626119447579772
20,29,12,2013,5655,147560068056797457,150189962456797457
21,29,12,2013,5870,167941028190263385,171272680190263385
22,29,12,2013,5642,124078453196998402,126981824196998402
23,29,12,2013,4664,101136873396287988,104167866696287988
0,30,12,2013,6436,170686106849945838,173533146949945838
1,30,12,2013,5282,131003313346403652,133548329046403652
2,30,12,2013,5240,132742341567886810,135694728467886810
3,30,12,2013,5592,134171515518069896,137409354718069896
4,30,12,2013,5391,135839527110840869,139216103810840869
5,30,12,2013,5447,126293678429301489,128878354129301489
6,30,12,2013,4565,107518134990540058,110774123290540058
7,30,12,2013,5672,124048759253467827,126358920453467827
8,30,12,2013,4882,134441231568592176,137690734668592176
9,30,12,2013,4478,141541984794106368,144976640394106368
10,30,12,2013,4247,106013746916698208,108470817116698208
11,30,12,2013,4594,117873534867399192,121023138667399192
12,30,12,2013,4541,107106133449515215,110061497749515215
13,30,12,2013,5273,137078916905300607,139489952705300607
14,30,12,2013,5734,150408662260565427,153604439060565427
15,30,12,2013,3983,96446014066996586,99040100366996586
