hour,day,month,year,num_transactions,input_value,output_value
14,23,10,2014,3296,2873162121540,2898162121540
15,23,10,2014,4578,14805299969873,14827799969873
16,23,10,2014,4308,3508971899646,3528971899646
17,23,10,2014,2999,2532284805576,2539784805576
18,23,10,2014,5535,4109348574036,4129348574036
19,23,10,2014,4606,1784349682857,1806849682857
20,23,10,2014,2421,1124792508718,1137292508718
21,23,10,2014,4366,3315702032423,3335702032423
22,23,10,2014,3800,2939936814411,2947436814411
23,23,10,2014,4347,2446422676851,2468922676851
0,24,10,2014,3155,2030950217912,2048450217912
1,24,10,2014,2129,5838331313433,5845831313433
2,24,10,2014,3613,3747520803732,3782520803732
3,24,10,2014,3206,7179677599976,7197177599976
4,24,10,2014,2676,3164270966161,3181770966161
5,24,10,2014,2085,1543438686733,1563438686733
6,24,10,2014,2857,4422769846612,4435269846612
7,24,10,2014,2464,1896639337137,1919139337137
8,24,10,2014,1491,2292794284436,2297794284436
9,24,10,2014,3277,6006181416107,6018681416107
10,24,10,2014,4614,1572362383105,1589862383105
11,24,10,2014,2753,3372908952615,3395408952615
12,24,10,2014,2937,1581109495900,1596109495900
13,24,10,2014,3820,2617844507568,2637844507568
14,24,10,2014,3302,1677544963214,1690044963214
15,24,10,2014,3832,2617423408572,2629923408572
16,24,10,2014,3129,2581169502704,2588669502704
17,24,10,2014,4043,2252417940971,2274917940971
18,24,10,2014,2361,1093195440913,1100695440913
19,24,10,2014,4466,2630708197380,2643208197380
20,24,10,2014,6024,4755875352428,4783375352428
21,24,10,2014,4215,3687928737055,3705428737055
22,24,10,2014,2940,1196453498593,1216453498593
23,24,10,2014,2517,953292193695,968292193695
0,25,10,2014,2116,1109341800070,1114341800070
1,25,10,2014,3318,9819732536923,9827232536923
2,25,10,2014,1005,1523762314187,1538762314187
3,25,10,2014,3505,3603511254267,3623511254267
4,25,10,2014,3101,1770275947693,1787775947693
5,25,10,2014,2157,11450732208757,11468232208757
6,25,10,2014,754,321922704010,329422704010
7,25,10,2014,3221,2546694928610,2559194928610
8,25,10,2014,2388,11188890184881,11206390184881
9,25,10,2014,2881,4127564992825,4150064992825
10,25,10,2014,3147,2194064219942,2224064219942
11,25,10,2014,2145,1689746138212,1697246138212
12,25,10,2014,2585,7490771154717,7515771154717
13,25,10,2014,2904,6609779617303,6622279617303
14,25,10,2014,2423,1750277409196,1757777409196
15,25,10,2014,5216,6626120197942,6643620197942
16,25,10,2014,4098,3376735616600,3394235616600
17,25,10,2014,4157,4586179173927,4606179173927
18,25,10,2014,4056,2320406583661,2350406583661
19,25,10,2014,3776,1742877014406,1752877014406
20,25,10,2014,4109,1613672057404,1626172057404
21,25,10,2014,2650,1178637204636,1191137204636
22,25,10,2014,3734,1738391943180,1748391943180
23,25,10,2014,3069,708931750753,741431750753
0,26,10,2014,2657,704555049280,724555049280
1,26,10,2014,3370,13238520043622,13246020043622
2,26,10,2014,2526,1146259399807,1161259399807
3,26,10,2014,2523,6322453313242,6344953313242
4,26,10,2014,1042,481032707989,486032707989
5,26,10,2014,4132,12246701974247,12259201974247
6,26,10,2014,2174,1010813193503,1030813193503
7,26,10,2014,1950,1012389900084,1029889900084
8,26,10,2014,2290,6639572513925,6649572513925
9,26,10,2014,1673,1413019931475,1418019931475
10,26,10,2014,2405,2118787982405,2123787982405
11,26,10,2014,2336,10649558767247,10662058767247
12,26,10,2014,2757,1343774938305,1353774938305
13,26,10,2014,2121,889071756405,901571756405
14,26,10,2014,3670,9137794484849,9152794484849
15,26,10,2014,4051,5626763194883,5634263194883
16,26,10,2014,3320,1770386309180,1777886309180
17,26,10,2014,4301,1990195804559,2005195804559
18,26,10,2014,2467,1312415168094,1317415168094
19,26,10,2014,5897,4173477718909,4198477718909
20,26,10,2014,2980,1121824607598,1134324607598
21,26,10,2014,3191,799163316867,811663316867
22,26,10,2014,4129,1022726829555,1042726829555
23,26,10,2014,2800,873668410561,891168410561
0,27,10,2014,3397,1609183200868,1634183200868
1,27,10,2014,2718,5990821302253,6005821302253
2,27,10,2014,2032,10081018319719,10083518319719
3,27,10,2014,3269,3304306605080,3324306605080
4,27,10,2014,2160,11423852822735,11441352822735
5,27,10,2014,2242,2814273558528,2829273558528
6,27,10,2014,2025,9206884548062,9209384548062
7,27,10,2014,2300,3683250922618,3690750922618
8,27,10,2014,3249,10119426146810,10144426146810
9,27,10,2014,2707,4027440740442,4049940740442
10,27,10,2014,4823,2916818090741,2941818090741
11,27,10,2014,3583,8533289370078,8550789370078
12,27,10,2014,3143,1954231166139,1966731166139
13,27,10,2014,4125,1483930462858,1506430462858
14,27,10,2014,3375,7762977305169,7775477305169
15,27,10,2014,5714,5761784889059,5776784889059
16,27,10,2014,1983,1290540044404,1300540044404
17,27,10,2014,6092,3144726878469,3157226878469
18,27,10,2014,4606,2080322918271,2097822918271
19,27,10,2014,3538,1469992596816,1502492596816
20,27,10,2014,4942,2194012959692,2206512959692
21,27,10,2014,3560,2127295026350,2149795026350
22,27,10,2014,4860,2432816895503,2447816895503
23,27,10,2014,3534,1719169994848,1736669994848
0,28,10,2014,2686,1178860994907,1188860994907
1,28,10,2014,4623,11248890294065,11268890294065
2,28,10,2014,3305,4629704294103,4654704294103
3,28,10,2014,3167,3360437790112,3372937790112
4,28,10,2014,2406,7093465800734,7100965800734
5,28,10,2014,3191,2843022832862,2863022832862
6,28,10,2014,3804,2423850641345,2433850641345
7,28,10,2014,2114,5484403945414,5489403945414
8,28,10,2014,3575,1645603409491,1658103409491
9,28,10,2014,2884,1731405497493,1743905497493
10,28,10,2014,2706,5790637982962,5798137982962
11,28,10,2014,3230,1528279827307,1543279827307
12,28,10,2014,4003,1629777997887,1649777997887
13,28,10,2014,3902,7411436731473,7426436731473
14,28,10,2014,3082,1628763091128,1636263091128
15,28,10,2014,5012,4626465784520,4648965784520
16,28,10,2014,3876,2092864551333,2102864551333
17,28,10,2014,5297,3910589781397,3933089781397
18,28,10,2014,4454,2447122247904,2469622247904
19,28,10,2014,3335,2566907763493,2586907763493
20,28,10,2014,3210,2008616429580,2013616429580
21,28,10,2014,5910,3340285118675,3360285118675
22,28,10,2014,4360,1793454333692,1808454333692
23,28,10,2014,3848,1637562944565,1645062944565
0,29,10,2014,3331,1613637779068,1626137779068
1,29,10,2014,2525,4598113677141,4605613677141
2,29,10,2014,3533,4155970023536,4170970023536
3,29,10,2014,4030,6182001047066,6207001047066
4,29,10,2014,4915,2751909833021,2771909833021
5,29,10,2014,2669,1328321592311,1338321592311
6,29,10,2014,2045,4907601053278,4915101053278
7,29,10,2014,3823,1844116170968,1864116170968
8,29,10,2014,1968,1347429458224,1369929458224
9,29,10,2014,3103,3042769411030,3057769411030
10,29,10,2014,2560,1896966568710,1906966568710
11,29,10,2014,3338,3370487131620,3382987131620
12,29,10,2014,4211,4802993830961,4822993830961
13,29,10,2014,2171,1618924806444,1628924806444
14,29,10,2014,5600,4835439510105,4857939510105
15,29,10,2014,4817,7014979626814,7034979626814
16,29,10,2014,3838,4373606974118,4381106974118
17,29,10,2014,6324,4584436326314,4596936326314
18,29,10,2014,5275,3139576178245,3154576178245
19,29,10,2014,6097,3029137212860,3056637212860
20,29,10,2014,3266,1730130426761,1742630426761
21,29,10,2014,5253,2639676788175,2662176788175
22,29,10,2014,4761,2621000072299,2638500072299
23,29,10,2014,4214,2146923300081,2169423300081
0,30,10,2014,4871,2675449727440,2695449727440
1,30,10,2014,3645,6155107308666,6172607308666
2,30,10,2014,3008,1691885210328,1701885210328
3,30,10,2014,3058,4350241340567,4372741340567
4,30,10,2014,3942,3035446605229,3047946605229
5,30,10,2014,2324,1517242443718,1532242443718
6,30,10,2014,2850,3625427251626,3640427251626
7,30,10,2014,2979,1912607899072,1925107899072
8,30,10,2014,2264,3735050831320,3752550831320
9,30,10,2014,3157,2050305176697,2080305176697
10,30,10,2014,2486,4147036919010,4154536919010
11,30,10,2014,4097,2338730802059,2361230802059
12,30,10,2014,3961,2147489996714,2177489996714
13,30,10,2014,3426,3693577400156,3716077400156
14,30,10,2014,5458,3601940250092,3616940250092
15,30,10,2014,4578,3045304740331,3060304740331
16,30,10,2014,3997,2623311543829,2633311543829
17,30,10,2014,5166,3529004655077,3549004655077
18,30,10,2014,4503,2562067735385,2577067735385
19,30,10,2014,3826,3127742809071,3142742809071
20,30,10,2014,4108,2079228484502,2091728484502
21,30,10,2014,6089,3680760985728,3703260985728
22,30,10,2014,5309,2321846083039,2346846083039
23,30,10,2014,3520,1375182172154,1395182172154
0,31,10,2014,3845,2015478515541,2032978515541
1,31,10,2014,2867,3687974915399,3707974915399
2,31,10,2014,1659,1048284826299,1058284826299
3,31,10,2014,4245,2961651345427,2976651345427
4,31,10,2014,3905,27683935639225,27706435639225
5,31,10,2014,2229,1357051547449,1372051547449
6,31,10,2014,2706,2010400876113,2042900876113
7,31,10,2014,3489,12542898339058,12577898339058
8,31,10,2014,3596,1443535375005,1473535375005
9,31,10,2014,3537,14546858413013,14561858413013
10,31,10,2014,3407,6554709485104,6569709485104
11,31,10,2014,2917,2783350617798,2798350617798
12,31,10,2014,3479,12860850853798,12880850853798
13,31,10,2014,3273,2017376642607,2029876642607
14,31,10,2014,3444,2240864710877,2255864710877
15,31,10,2014,4462,6674746060194,6687246060194
16,31,10,2014,4519,2450239894259,2482739894259
17,31,10,2014,3940,1411871164877,1441871164877
18,31,10,2014,3936,1954209984661,1969209984661
19,31,10,2014,4094,1953821361617,1973821361617
20,31,10,2014,3691,1596658522481,1609158522481
21,31,10,2014,3174,1412766402847,1430266402847
22,31,10,2014,3854,2196524266001,2209024266001
23,31,10,2014,5435,13386260256469,13413760256469
0,1,11,2014,2343,834737279679,847237279679
1,1,11,2014,2361,933621775039,943621775039
2,1,11,2014,2155,8473993035521,8488993035521
3,1,11,2014,3171,2447960884380,2460460884380
4,1,11,2014,2324,2575159135804,2592659135804
5,1,11,2014,3101,7443407664786,7463407664786
6,1,11,2014,1813,1588047345977,1608047345977
7,1,11,2014,2305,2986296436491,2996296436491
8,1,11,2014,2509,6583353794998,6598353794998
9,1,11,2014,2684,3470163175134,3487663175134
10,1,11,2014,1865,1080419299983,1092919299983
11,1,11,2014,3611,6972202014699,6984702014699
12,1,11,2014,2366,1369002190153,1386502190153
13,1,11,2014,3937,3883356280217,3905856280217
14,1,11,2014,3146,2857394841151,2872394841151
15,1,11,2014,2866,1992561366740,2020061366740
16,1,11,2014,3484,1956892616823,1971892616823
17,1,11,2014,4020,2363630993277,2383630993277
18,1,11,2014,4034,2005961733463,2028461733463
19,1,11,2014,3469,1927224147368,1947224147368
20,1,11,2014,2582,1249179541236,1261679541236
21,1,11,2014,3760,1674118130414,1691618130414
22,1,11,2014,3292,1422606125121,1447606125121
23,1,11,2014,2393,1094613409726,1102113409726
0,2,11,2014,3691,7858449273038,7878449273038
1,2,11,2014,2609,1073026083184,1085526083184
2,2,11,2014,2500,3879003250525,3899003250525
3,2,11,2014,2356,1534116995794,1549116995794
4,2,11,2014,2744,1153508772301,1171008772301
5,2,11,2014,754,304089930363,311589930363
6,2,11,2014,5026,4459650336993,4474650336993
7,2,11,2014,2918,952077239611,972077239611
8,2,11,2014,2281,3206683850714,3224183850714
9,2,11,2014,2846,1696485927348,1716485927348
10,2,11,2014,1535,2636262623567,2646262623567
11,2,11,2014,3393,1882913849843,1912913849843
12,2,11,2014,3507,1963621771108,1991121771108
13,2,11,2014,3722,3663865362706,3688865362706
14,2,11,2014,2660,2010804307166,2025804307166
15,2,11,2014,3374,2681743588419,2689243588419
16,2,11,2014,4610,2600276662180,2610276662180
17,2,11,2014,3910,1511616539729,1519116539729
18,2,11,2014,4104,2040764627544,2055764627544
19,2,11,2014,3322,1383412368802,1390912368802
20,2,11,2014,5185,1965199046881,1990199046881
21,2,11,2014,3501,1197029955603,1214529955603
22,2,11,2014,3538,1183405890955,1195905890955
23,2,11,2014,3084,1974306384882,1986806384882
0,3,11,2014,3351,1317407742471,1342407742471
1,3,11,2014,3802,3216841445345,3236841445345
2,3,11,2014,3328,2062762162506,2095262162506
3,3,11,2014,2739,1454402911155,1466902911155
4,3,11,2014,2804,2390325288341,2410325288341
5,3,11,2014,3057,2509066381804,2524066381804
6,3,11,2014,1914,1491510044419,1494010044419
7,3,11,2014,4308,30906353200218,30918853200218
8,3,11,2014,2950,2431357105329,2451357105329
9,3,11,2014,1963,2995021038114,2997521038114
10,3,11,2014,2931,8877616621847,8887616621847
11,3,11,2014,3162,2151789554714,2156789554714
12,3,11,2014,4288,8983527632354,9001027632354
13,3,11,2014,3720,2310336583188,2330336583188
14,3,11,2014,4319,13332029728024,13349529728024
15,3,11,2014,4507,3094498521549,3121998521549
16,3,11,2014,4474,2343402953656,2365902953656
17,3,11,2014,3973,2067519956465,2082519956465
18,3,11,2014,6537,3336904213464,3366904213464
19,3,11,2014,4121,2045092499154,2072592499154
20,3,11,2014,4037,1826849406037,1839349406037
21,3,11,2014,4391,1857339545763,1869839545763
22,3,11,2014,5738,1698194563535,1723194563535
23,3,11,2014,3937,2644100514789,2661600514789
0,4,11,2014,3598,1969831172352,1989831172352
1,4,11,2014,2894,1345284815259,1360284815259
2,4,11,2014,4067,19538875373514,19558875373514
3,4,11,2014,3551,8500137925860,8522637925860
4,4,11,2014,3060,1454961814819,1467461814819
5,4,11,2014,3944,2628399275153,2645899275153
6,4,11,2014,1321,752499733788,759999733788
7,4,11,2014,3907,8075380072730,8095380072730
8,4,11,2014,2244,1229398703420,1241898703420
9,4,11,2014,3535,6600882464383,6620882464383
10,4,11,2014,1559,1014069920317,1021569920317
11,4,11,2014,4183,3791012037679,3808512037679
12,4,11,2014,3415,1732208820142,1759708820142
13,4,11,2014,3905,2516456362764,2538956362764
14,4,11,2014,3061,2921374109945,2933874109945
15,4,11,2014,3954,3858450104946,3870950104946
16,4,11,2014,4929,5249890455559,5259890455559
17,4,11,2014,4792,4488618903473,4501118903473
18,4,11,2014,5134,6185812569803,6200812569803
19,4,11,2014,6133,8765389776870,8797889776870
20,4,11,2014,3805,2264523798642,2274523798642
21,4,11,2014,5300,10437454450782,10457454450782
22,4,11,2014,4251,5935654277985,5963154277985
23,4,11,2014,1075,2053369127507,2063369127507
0,5,11,2014,6850,6830722528683,6860722528683
1,5,11,2014,2963,3883766087607,3908766087607
2,5,11,2014,3058,2266873566087,2286873566087
3,5,11,2014,3005,9028333495148,9040833495148
4,5,11,2014,4497,5412521156200,5437521156200
5,5,11,2014,2159,3780894193969,3798394193969
6,5,11,2014,3683,4810419447482,4830419447482
7,5,11,2014,2274,1873886435274,1891386435274
8,5,11,2014,2729,4430922103964,4443422103964
9,5,11,2014,2810,2552246088062,2562246088062
10,5,11,2014,3809,4203237704601,4223237704601
11,5,11,2014,3137,2716914932900,2724414932900
12,5,11,2014,3668,8450807557614,8463307557614
13,5,11,2014,2328,3142241745637,3154741745637
14,5,11,2014,5437,3820875699553,3833375699553
15,5,11,2014,3567,3887629837371,3900129837371
16,5,11,2014,3616,5251745157911,5264245157911
17,5,11,2014,3655,2086321019635,2091321019635
18,5,11,2014,4529,3886363815296,3896363815296
19,5,11,2014,4554,3307684057835,3317684057835
20,5,11,2014,5776,3579662754973,3592162754973
21,5,11,2014,4031,2392006272158,2402006272158
22,5,11,2014,4292,2501161619225,2511161619225
23,5,11,2014,3033,1416399263568,1423899263568
0,6,11,2014,4690,2400611176097,2413111176097
1,6,11,2014,3151,6198969071418,6211469071418
2,6,11,2014,3888,2458380425688,2473380425688
3,6,11,2014,3682,3994101694411,4011601694411
4,6,11,2014,3810,2399692800468,2427192800468
5,6,11,2014,3085,1780424920374,1812924920374
6,6,11,2014,3059,3596273969697,3611273969697
7,6,11,2014,2754,1946141642922,1963641642922
8,6,11,2014,1997,3846816916864,3866816916864
9,6,11,2014,3645,2548529077818,2566029077818
10,6,11,2014,2986,3171600185620,3186600185620
11,6,11,2014,3091,2375357871931,2390357871931
12,6,11,2014,3779,5064432351499,5079432351499
13,6,11,2014,2366,1218903610243,1231403610243
14,6,11,2014,3806,6056994336864,6064494336864
15,6,11,2014,4588,2504557848139,2519557848139
16,6,11,2014,5510,4157356495835,4179856495835
17,6,11,2014,5714,4067851461732,4082851461732
18,6,11,2014,5650,3770483086457,3785483086457
19,6,11,2014,4196,2001803210488,2011803210488
20,6,11,2014,4960,2251340771984,2266340771984
21,6,11,2014,5970,2826542617601,2849042617601
22,6,11,2014,4702,1797798410616,1810298410616
23,6,11,2014,3217,2759633126243,2764633126243
0,7,11,2014,3420,8353139263552,8380639263552
1,7,11,2014,2830,2910236559487,2925236559487
2,7,11,2014,3606,11067800852919,11087800852919
3,7,11,2014,3450,2857501914161,2882501914161
4,7,11,2014,2540,3080561624996,3093061624996
5,7,11,2014,3654,4278573572476,4296073572476
6,7,11,2014,3066,3862781748413,3880281748413
7,7,11,2014,3321,2144573576718,2169573576718
8,7,11,2014,2774,3567287776020,3582287776020
9,7,11,2014,2799,2808487384415,2820987384415
10,7,11,2014,2899,4957472535898,4974972535898
11,7,11,2014,2626,2559226263876,2564226263876
12,7,11,2014,3883,3145564241826,3163064241826
13,7,11,2014,3702,3424152358929,3436652358929
14,7,11,2014,3687,1623782588521,1633782588521
15,7,11,2014,3266,4551901268509,4559401268509
16,7,11,2014,4323,3069893703495,3079893703495
17,7,11,2014,4637,3314042347871,3326542347871
18,7,11,2014,4748,4955299302457,4972799302457
19,7,11,2014,3858,1764938904142,1774938904142
20,7,11,2014,3929,1716398810520,1728898810520
21,7,11,2014,3657,2317053513146,2342053513146
22,7,11,2014,3692,1620679137415,1635679137415
23,7,11,2014,3590,1625965749455,1640965749455
0,8,11,2014,2510,1409744438437,1429744438437
1,8,11,2014,3911,4927584921097,4952584921097
2,8,11,2014,2656,3755235345021,3767735345021
3,8,11,2014,2285,1755154866847,1762654866847
4,8,11,2014,3113,5313963041889,5341463041889
5,8,11,2014,1972,1389365964554,1401865964554
6,8,11,2014,1733,1802587404846,1810087404846
7,8,11,2014,3633,4704563216170,4717063216170
8,8,11,2014,2186,2531390516489,2546390516489
9,8,11,2014,3744,3492861221984,3510361221984
10,8,11,2014,3017,4880201717640,4910201717640
11,8,11,2014,1715,606516922015,624016922015
12,8,11,2014,3354,1613721886119,1623721886119
13,8,11,2014,3335,2159489239376,2179489239376
14,8,11,2014,1248,361338367048,366338367048
15,8,11,2014,4862,3176163209657,3186163209657
16,8,11,2014,4464,1849326692842,1861826692842
17,8,11,2014,3985,1998597165866,2031097165866
18,8,11,2014,2696,1325319486379,1337819486379
19,8,11,2014,3135,1587484254743,1604984254743
20,8,11,2014,3950,2085569153824,2103069153824
21,8,11,2014,3096,1162049072881,1174549072881
22,8,11,2014,3483,1152676293828,1165176293828
23,8,11,2014,2634,1211608612718,1226608612718
0,9,11,2014,3716,1847424072571,1862424072571
1,9,11,2014,2533,1040866631901,1053366631901
2,9,11,2014,3079,3678565840863,3688565840863
3,9,11,2014,1747,1460357014612,1470357014612
4,9,11,2014,2283,1180353538323,1192853538323
5,9,11,2014,2971,2600864642593,2610864642593
6,9,11,2014,2116,1297856971554,1307856971554
7,9,11,2014,3082,1187296042537,1207296042537
8,9,11,2014,1926,956658340278,974158340278
9,9,11,2014,2397,1542859203428,1552859203428
10,9,11,2014,2821,1821951956842,1846951956842
11,9,11,2014,2258,4075057377872,4092557377872
12,9,11,2014,2729,2553611470111,2566111470111
13,9,11,2014,3281,4981440238165,4993940238165
14,9,11,2014,3483,2300679870775,2310679870775
15,9,11,2014,3012,4194871418341,4212371418341
16,9,11,2014,4484,4069207685473,4086707685473
17,9,11,2014,3494,2183180301415,2198180301415
18,9,11,2014,4107,2725824681700,2753324681700
19,9,11,2014,2643,1140582979169,1158082979169
20,9,11,2014,4688,2150294188498,2172794188498
21,9,11,2014,2950,1402218959439,1422218959439
22,9,11,2014,3733,1357480155030,1382480155030
23,9,11,2014,2679,1513811061078,1521311061078
0,10,11,2014,3235,2037842955270,2047842955270
1,10,11,2014,4395,6339011985189,6359011985189
2,10,11,2014,2518,1736083489772,1751083489772
3,10,11,2014,2419,7758097457244,7778097457244
4,10,11,2014,4506,4694770370284,4717270370284
5,10,11,2014,2517,1915504080437,1930504080437
6,10,11,2014,1536,1507388109604,1512388109604
7,10,11,2014,2723,4703040774262,4715540774262
8,10,11,2014,3545,4079275679703,4099275679703
9,10,11,2014,2794,5963547672309,5983547672309
10,10,11,2014,2951,2773705022628,2786205022628
11,10,11,2014,3593,7729207027752,7739207027752
12,10,11,2014,4998,7034136558389,7056636558389
13,10,11,2014,2795,5501518543338,5514018543338
14,10,11,2014,5437,4233506656248,4246006656248
15,10,11,2014,4475,3376027515440,3391027515440
16,10,11,2014,5420,4001497132906,4023997132906
17,10,11,2014,4388,2696264203184,2708764203184
18,10,11,2014,5142,4757351608307,4779851608307
19,10,11,2014,2567,1300162924533,1310162924533
20,10,11,2014,5071,2514303876580,2526803876580
21,10,11,2014,5658,3023719366822,3041219366822
22,10,11,2014,3338,2329714560837,2344714560837
23,10,11,2014,2973,1374719175184,1384719175184
0,11,11,2014,3669,2999920300884,3009920300884
1,11,11,2014,4232,2989180648153,3004180648153
2,11,11,2014,3046,2885342927188,2895342927188
3,11,11,2014,3172,3759480245260,3776980245260
4,11,11,2014,3870,2971637323154,2989137323154
5,11,11,2014,2556,1632417017213,1654917017213
6,11,11,2014,2166,2139251733549,2146751733549
7,11,11,2014,3609,2947093594892,2967093594892
8,11,11,2014,3405,1887247429174,1902247429174
9,11,11,2014,2978,5603298924725,5610798924725
10,11,11,2014,2676,1748797643289,1761297643289
11,11,11,2014,3116,1744964579514,1757464579514
12,11,11,2014,4295,4773534819316,4793534819316
13,11,11,2014,3577,2963914496782,2981414496782
14,11,11,2014,4576,3414058176855,3429058176855
15,11,11,2014,1401,2219354946978,2226854946978
16,11,11,2014,6790,5803470477804,5825970477804
17,11,11,2014,4199,2289429981327,2301929981327
18,11,11,2014,3023,2253495382210,2265995382210
19,11,11,2014,3995,2305944143331,2310944143331
20,11,11,2014,4101,2522290061928,2534790061928
21,11,11,2014,4626,3541916533085,3556916533085
22,11,11,2014,2756,1684112294733,1691612294733
23,11,11,2014,3784,2484936238735,2492436238735
0,12,11,2014,4609,3028005062367,3043005062367
1,12,11,2014,3011,2548312484934,2570812484934
2,12,11,2014,3579,6613822820931,6633822820931
3,12,11,2014,2525,2634569673651,2644569673651
4,12,11,2014,4558,5540076518252,5562576518252
5,12,11,2014,2916,2530054210798,2545054210798
6,12,11,2014,2549,6960297503738,6980297503738
7,12,11,2014,2322,1852597295851,1867597295851
8,12,11,2014,2910,2209687820892,2217187820892
9,12,11,2014,3174,3032250574032,3042250574032
10,12,11,2014,3224,3195859897306,3205859897306
11,12,11,2014,4254,8001186779183,8013686779183
12,12,11,2014,4208,8742415364936,8759915364936
13,12,11,2014,3988,6637363621643,6649863621643
14,12,11,2014,4103,2845471044967,2860471044967
15,12,11,2014,4620,8837068426085,8864568426085
16,12,11,2014,5038,5141783754610,5159283754610
17,12,11,2014,4753,3874103780315,3886603780315
18,12,11,2014,6459,7077220936284,7094720936284
19,12,11,2014,4408,4263870611607,4283870611607
20,12,11,2014,5532,5390126782756,5405126782756
21,12,11,2014,4815,4004795204740,4014795204740
22,12,11,2014,3551,3020571826215,3033071826215
23,12,11,2014,4473,3158239066347,3168239066347
0,13,11,2014,1124,1155841940296,1160841940296
1,13,11,2014,5199,8955069881074,8962569881074
2,13,11,2014,4413,14203224326620,14218224326620
3,13,11,2014,4300,4686522644214,4706522644214
4,13,11,2014,3585,4719359015160,4726859015160
5,13,11,2014,2144,3371496138622,3383996138622
6,13,11,2014,5741,6906863640183,6926863640183
7,13,11,2014,3201,3861357087871,3871357087871
8,13,11,2014,4178,4448467352586,4468467352586
9,13,11,2014,3142,7829415732809,7851915732809
10,13,11,2014,3926,4410935628048,4428435628048
11,13,11,2014,2982,3668207290812,3683207290812
12,13,11,2014,3224,3359442912382,3371942912382
13,13,11,2014,3165,4523510896550,4536010896550
14,13,11,2014,4437,5073235147576,5088235147576
15,13,11,2014,4942,3560226649153,3582726649153
16,13,11,2014,4768,6238137075258,6255637075258
17,13,11,2014,5135,4379613768022,4397113768022
18,13,11,2014,4362,4368626146215,4391126146215
19,13,11,2014,3969,6925149642908,6940149642908
20,13,11,2014,2512,2325242770973,2332742770973
21,13,11,2014,4931,16821361564411,16833861564411
22,13,11,2014,3010,35040646487658,35055646487658
23,13,11,2014,4568,4457345678477,4477345678477
0,14,11,2014,4017,2161466376857,2173966376857
1,14,11,2014,3663,4634787932453,4652287932453
2,14,11,2014,3413,3250446510475,3275446510475
3,14,11,2014,3320,5881341274398,5896341274398
4,14,11,2014,3413,2515975203712,2528475203712
5,14,11,2014,4159,7062456090684,7072456090684
6,14,11,2014,2910,6265291871185,6275291871185
7,14,11,2014,3845,3992336884895,4009836884895
8,14,11,2014,3069,7222058133785,7239558133785
9,14,11,2014,2521,4026608829275,4039108829275
10,14,11,2014,3870,4764546036775,4787046036775
11,14,11,2014,3983,3294259937465,3309259937465
12,14,11,2014,2795,4471263446740,4486263446740
13,14,11,2014,3459,4302764817626,4315264817626
14,14,11,2014,4471,4457904742277,4472904742277
15,14,11,2014,3964,4921406294043,4941406294043
16,14,11,2014,4705,5040154038415,5055154038415
17,14,11,2014,4299,2987216321378,3002216321378
18,14,11,2014,3958,2536301344402,2556301344402
19,14,11,2014,3573,3223721757650,3241221757650
20,14,11,2014,3482,2579571610077,2597071610077
21,14,11,2014,3324,1457559713659,1475059713659
22,14,11,2014,2816,1848008921092,1860508921092
23,14,11,2014,3278,2151222270139,2171222270139
0,15,11,2014,3342,3545850143679,3558350143679
1,15,11,2014,2174,6754507113670,6762007113670
2,15,11,2014,2815,3241007786488,3251007786488
3,15,11,2014,2964,4633967523124,4658967523124
4,15,11,2014,2335,2852746161376,2862746161376
5,15,11,2014,3177,4029359775889,4039359775889
6,15,11,2014,3149,1617673923873,1632673923873
7,15,11,2014,2202,998136694294,1013136694294
8,15,11,2014,2861,6646697256430,6671697256430
9,15,11,2014,2401,3567678442837,3590178442837
10,15,11,2014,1767,987883265793,995383265793
11,15,11,2014,3533,2485365097518,2497865097518
12,15,11,2014,2855,1854045577466,1869045577466
13,15,11,2014,3438,3769064902869,3794064902869
14,15,11,2014,2160,2524586981426,2532086981426
15,15,11,2014,5125,11951685265419,11964185265419
16,15,11,2014,4027,2287355206918,2302355206918
17,15,11,2014,3772,3482482767608,3497482767608
18,15,11,2014,3645,2286913906677,2311913906677
19,15,11,2014,3459,3863917222598,3876417222598
20,15,11,2014,2993,1965613241362,1980613241362
21,15,11,2014,3273,1497071152073,1507071152073
22,15,11,2014,2130,2002307251582,2012307251582
23,15,11,2014,3645,1979335024673,1994335024673
0,16,11,2014,3090,1391232654585,1406232654585
1,16,11,2014,3165,4993629641840,5016129641840
2,16,11,2014,2604,2607984063553,2622984063553
3,16,11,2014,3546,3226630197403,3251630197403
4,16,11,2014,2494,1848548458897,1853548458897
5,16,11,2014,3561,3760685797182,3780685797182
6,16,11,2014,2093,4222473224104,4224973224104
7,16,11,2014,2731,3133060725224,3155560725224
8,16,11,2014,1917,2716180444505,2723680444505
9,16,11,2014,3853,3954173449646,3984173449646
10,16,11,2014,1164,1258401298977,1263401298977
11,16,11,2014,3525,3868833720759,3886333720759
12,16,11,2014,1416,1332266774100,1344766774100
13,16,11,2014,3634,2273134963281,2283134963281
14,16,11,2014,3132,4606196116365,4618696116365
15,16,11,2014,4321,4684494710960,4701994710960
16,16,11,2014,3602,2560568791209,2570568791209
17,16,11,2014,4471,3561245058481,3591245058481
18,16,11,2014,3035,2094250601137,2106750601137
19,16,11,2014,3956,6862885613774,6870385613774
20,16,11,2014,4029,1926077388563,1948577388563
